id,bid,user_id,screen_name,text,article_url,location,at_users,topics,reposts_count,comments_count,attitudes_count,created_at,source,retweet_id,ip,user_authentication
5118157077352414,P7ClBuQHk,7314839690,夜莺小姐档案馆,第五人格超话瓦尔莱塔，纪念日安康。跟随档案馆的记录，一起回顾蜘蛛角色日往年的奖励和贺图，以及现在的图鉴吧。#第五人格蜘蛛##第五人格角色日##第五人格BWIKI#,,,,"第五人格蜘蛛,第五人格角色日,第五人格BWIKI",0,1,15,2025-01-02 00:00,第五人格超话,,浙江,黄V
5118157077352580,P7ClBuQK0,5515183166,终一一一子,第五人格蜘蛛超话2025年1月2日全世界最棒的演员瓦尔莱塔，纪念日安康新的一年愿你被世界以善意环绕，温柔以待,,,,,0,0,51,2025-01-02 00:00,第五人格蜘蛛超话,,浙江,普通用户
5118157042221536,P7Cly9jVe,2947971755,英国皇室在逃成员,第五人格超话侦探的人物侧写演绎出了千人千面的角色，等待各位的探索！,,,,,0,0,0,2025-01-01 23:59,第五人格手游,,海南,普通用户
5118157034094656,P7ClxhbcQ,7502946057,月谣朝朝,第五人格赛事超话O电竞选手评分我对#FPX.ZQ_DongX#的评分：#FPX.ZQ对战成都GG#,,,,"FPX.ZQ_DongX,FPX.ZQ对战成都GG",0,0,0,2025-01-01 23:59,第五人格赛事超话,,四川,普通用户
5118157008148317,P7CluybKt,7338579482,Nin_木曰杳霭大王,不要老是强调MRC夺冠了！虽然MRC夺冠实至名归，但也不要总喊MRC夺冠了！人总要向前看，虽然拿了秋季赛冠军，我们还有更高的目标，秋季赛冠军天天挂嘴边有啥意思，不就是2024第五人格秋季赛冠军吗！2024第五人格秋季赛冠军是MRC没必要一直提，没必要真的没必要！再说了还有谁不知道秋季赛冠军是MRC！别忘了我们深渊也是保送哦,,,,,0,0,0,2025-01-01 23:59,Android,,安徽,普通用户
5118156986912321,P7Clst0d3,6886869542,贵宾or泰迪,我在《第五人格》，快来和我一起玩吧！,,,,,0,0,0,2025-01-01 23:59,iPhone客户端,,上海,普通用户
5118156976952605,P7ClrtaGN,6319985017,栎念yue不是li,Mrc战队超话关于小迪抱着小程摔了一跤这件事（L栎念yue不是li的微博视频,,,,,0,1,43,2025-01-01 23:59,Mrc战队超话,,浙江,普通用户
5118156958598231,P7ClpA4N9,5851138512,小酒·鸭,Mrc战队超话希望MRC新的一年，心想事成，得偿所愿。希望所有粉丝宝宝们顺顺利利，平平安安。,,,,,0,0,2,2025-01-01 23:59,Mrc战队超话,,江苏,普通用户
5118156957811284,P7ClpwM4s,7769232340,耶椰厨,伊德海拉会庇佑她的每一个信徒女巫组要天天开心@第五人格丶东玄@小程吖限定至臻版@祈颜丶233,,,"第五人格丶东玄,小程吖限定至臻版,祈颜丶233",,0,0,4,2025-01-01 23:59,iPhone 11,,江西,黄V
5118156949685034,P7CloEDwe,7502946057,月谣朝朝,朱雀第五人格超话O电竞选手评分我对#FPX.ZQ_DongX#的评分：#Gr对战FPX.ZQ#,,,,"FPX.ZQ_DongX,Gr对战FPX.ZQ",0,0,0,2025-01-01 23:59,朱雀第五人格超话,,四川,普通用户
5118157054284211,P7ClzhYwb,6561833496,是涵涵吖QAQ,ivl周边市场超话大人们求溺爱orz收囚徒oph好价。追竞心疲力尽退坑竟出oph周边，崩如溃求大人们看在我搞竞工伤竞男接连塌房的份上让我吃口好价，孩子真的破防了,,,,,0,0,0,2025-01-01 23:59,ivl周边市场超话,,浙江,普通用户
5118156915348309,P7Cllmrl3,6633129451,度岁迷茫,MRC小程超话#小程fmvp##mrc冠军#抱着奖牌不撒手的叉西,,,,"小程fmvp,mrc冠军",0,0,15,2025-01-01 23:59,MRC小程超话,,浙江,普通用户
5118156897261226,P7CljusYy,6598539669,IVL庄园酱,第五人格赛事超话2024IVL秋季赛-总决赛Gr对战WolvesBO1下半场选图：湖景村比分：2:2Gr阵容：歌剧演员Wolves阵容：佣兵，囚徒，空军，哭丑#gr对战wolves#,,,,gr对战wolves,0,0,0,2025-01-01 23:59,第五人格赛事超话,,福建,黄V
5118156870521769,P7Clh2bJD,5019208259,赭鸢_,我们小奇迹终于等来了自己的奇迹！真不容易啊这一路走来，终于淋到了属于mrc的金雨。怕自己美杜莎根本不敢看直播全程在刷超话剧，第一次这么忐忑地蹲结果。我们mrc这一路走来真的不容易啊，先是老板跑路然后队友出事，流浪汉队伍甚至要从赛事组那里顺水走回宾馆。除了lgk以外没人预测你们能赢，甚至我也觉得你们能进胜者组就是大胜利了。可是你们做到了！终于2025的开年迎来了属于mrc的奇迹！先是从胜者组一路高歌猛进挺近冠亚赛，然后xc艾维强势发力，人队虽然有失误但是后面也稳稳发挥拿下了比赛！每个人都很棒，你们是属于自己的电竞小说主角。,,,,,0,1,0,2025-01-01 23:59,iPhone客户端,,广东,普通用户
