"日期","未删除评论","已删除评论"
"2020-05-13","0","0"
"2020-05-14","0","0"
"2020-05-15","0","0"
"2020-05-16","0","0"
"2020-05-17","0","0"
"2020-05-18","0","0"
"2020-05-19","0","0"
"2020-05-20","0","0"
"2020-05-21","0","0"
"2020-05-22","0","0"
"2020-05-23","0","0"
"2020-05-24","0","0"
"2020-05-25","0","0"
"2020-05-26","0","0"
"2020-05-27","0","0"
"2020-05-28","0","0"
"2020-05-29","0","0"
"2020-05-30","0","0"
"2020-05-31","0","0"
"2020-06-01","0","0"
"2020-06-02","0","0"
"2020-06-03","0","0"
"2020-06-04","0","0"
"2020-06-05","0","0"
"2020-06-06","0","0"
"2020-06-07","0","0"
"2020-06-08","0","0"
"2020-06-09","0","0"
"2020-06-10","0","0"
"2020-06-11","0","0"
"2020-06-12","0","0"
"2020-06-13","0","0"
"2020-06-14","0","0"
"2020-06-15","0","0"
"2020-06-16","0","0"
"2020-06-17","0","0"
"2020-06-18","0","0"
"2020-06-19","0","0"
"2020-06-20","0","0"
"2020-06-21","0","0"
"2020-06-22","0","0"
"2020-06-23","0","0"
"2020-06-24","0","0"
"2020-06-25","0","0"
"2020-06-26","0","0"
"2020-06-27","0","0"
"2020-06-28","0","0"
"2020-06-29","0","0"
"2020-06-30","0","0"
"2020-07-01","0","0"
"2020-07-02","0","0"
"2020-07-03","0","0"
"2020-07-04","0","0"
"2020-07-05","0","0"
"2020-07-06","0","0"
"2020-07-07","0","0"
"2020-07-08","0","0"
"2020-07-09","0","0"
"2020-07-10","0","0"
"2020-07-11","0","0"
"2020-07-12","0","0"
"2020-07-13","0","0"
"2020-07-14","0","0"
"2020-07-15","0","0"
"2020-07-16","0","0"
"2020-07-17","0","0"
"2020-07-18","0","0"
"2020-07-19","0","0"
"2020-07-20","0","0"
"2020-07-21","0","0"
"2020-07-22","0","0"
"2020-07-23","0","0"
"2020-07-24","0","0"
"2020-07-25","0","0"
"2020-07-26","0","0"
"2020-07-27","0","0"
"2020-07-28","0","0"
"2020-07-29","0","0"
"2020-07-30","0","0"
"2020-07-31","0","0"
"2020-08-01","0","0"
"2020-08-02","0","0"
"2020-08-03","0","0"
"2020-08-04","0","0"
"2020-08-05","0","0"
"2020-08-06","0","0"
"2020-08-07","0","0"
"2020-08-08","0","0"
"2020-08-09","0","0"
"2020-08-10","0","0"
"2020-08-11","0","0"
"2020-08-12","0","0"
"2020-08-13","0","0"
"2020-08-14","0","0"
"2020-08-15","0","0"
"2020-08-16","0","0"
"2020-08-17","0","0"
"2020-08-18","0","0"
"2020-08-19","0","0"
"2020-08-20","0","0"
"2020-08-21","0","0"
"2020-08-22","0","0"
"2020-08-23","0","0"
"2020-08-24","0","0"
"2020-08-25","0","0"
"2020-08-26","0","0"
"2020-08-27","0","0"
"2020-08-28","0","0"
"2020-08-29","0","0"
"2020-08-30","0","0"
"2020-08-31","0","0"
"2020-09-01","0","0"
"2020-09-02","0","0"
"2020-09-03","0","0"
"2020-09-04","0","0"
"2020-09-05","0","0"
"2020-09-06","0","0"
"2020-09-07","0","0"
"2020-09-08","0","0"
"2020-09-09","0","0"
"2020-09-10","0","0"
"2020-09-11","0","0"
"2020-09-12","0","0"
"2020-09-13","0","0"
"2020-09-14","0","0"
"2020-09-15","0","0"
"2020-09-16","0","0"
"2020-09-17","0","0"
"2020-09-18","0","0"
"2020-09-19","0","0"
"2020-09-20","0","0"
"2020-09-21","0","0"
"2020-09-22","0","0"
"2020-09-23","0","0"
"2020-09-24","0","0"
"2020-09-25","0","0"
"2020-09-26","0","0"
"2020-09-27","0","0"
"2020-09-28","0","0"
"2020-09-29","0","0"
"2020-09-30","0","0"
"2020-10-01","0","0"
"2020-10-02","0","0"
"2020-10-03","0","0"
"2020-10-04","0","0"
"2020-10-05","0","0"
"2020-10-06","0","0"
"2020-10-07","0","0"
"2020-10-08","0","0"
"2020-10-09","0","0"
"2020-10-10","0","0"
"2020-10-11","0","0"
"2020-10-12","0","0"
"2020-10-13","0","0"
"2020-10-14","0","0"
"2020-10-15","0","0"
"2020-10-16","0","0"
"2020-10-17","0","0"
"2020-10-18","0","0"
"2020-10-19","0","0"
"2020-10-20","0","0"
"2020-10-21","0","0"
"2020-10-22","0","0"
"2020-10-23","0","0"
"2020-10-24","0","0"
"2020-10-25","0","0"
"2020-10-26","0","0"
"2020-10-27","0","0"
"2020-10-28","0","0"
"2020-10-29","0","0"
"2020-10-30","0","0"
"2020-10-31","0","0"
"2020-11-01","0","0"
"2020-11-02","0","0"
"2020-11-03","0","0"
"2020-11-04","0","0"
"2020-11-05","0","0"
"2020-11-06","0","0"
"2020-11-07","0","0"
"2020-11-08","0","0"
"2020-11-09","0","0"
"2020-11-10","0","0"
"2020-11-11","0","0"
"2020-11-12","0","0"
"2020-11-13","0","0"
"2020-11-14","0","0"
"2020-11-15","0","0"
"2020-11-16","0","0"
"2020-11-17","0","0"
"2020-11-18","0","0"
"2020-11-19","0","0"
"2020-11-20","0","0"
"2020-11-21","0","0"
"2020-11-22","0","0"
"2020-11-23","0","0"
"2020-11-24","0","0"
"2020-11-25","0","0"
"2020-11-26","0","0"
"2020-11-27","0","0"
"2020-11-28","0","0"
"2020-11-29","0","0"
"2020-11-30","0","0"
"2020-12-01","0","0"
"2020-12-02","0","0"
"2020-12-03","0","0"
"2020-12-04","0","0"
"2020-12-05","0","0"
"2020-12-06","0","0"
"2020-12-07","0","0"
"2020-12-08","0","0"
"2020-12-09","0","0"
"2020-12-10","0","0"
"2020-12-11","0","0"
"2020-12-12","0","0"
"2020-12-13","0","0"
"2020-12-14","0","0"
"2020-12-15","0","0"
"2020-12-16","0","0"
"2020-12-17","0","0"
"2020-12-18","0","0"
"2020-12-19","0","0"
"2020-12-20","0","0"
"2020-12-21","0","0"
"2020-12-22","0","0"
"2020-12-23","0","0"
"2020-12-24","0","0"
"2020-12-25","0","0"
"2020-12-26","0","0"
"2020-12-27","0","0"
"2020-12-28","0","0"
"2020-12-29","0","0"
"2020-12-30","0","0"
"2020-12-31","0","0"
"2021-01-01","0","0"
"2021-01-02","0","0"
"2021-01-03","0","0"
"2021-01-04","0","0"
"2021-01-05","0","0"
"2021-01-06","0","0"
"2021-01-07","0","0"
"2021-01-08","0","0"
"2021-01-09","0","0"
"2021-01-10","0","0"
"2021-01-11","0","0"
"2021-01-12","0","0"
"2021-01-13","0","0"
"2021-01-14","0","0"
"2021-01-15","0","0"
"2021-01-16","0","0"
"2021-01-17","0","0"
"2021-01-18","0","0"
"2021-01-19","0","0"
"2021-01-20","0","0"
"2021-01-21","0","0"
"2021-01-22","0","0"
"2021-01-23","0","0"
"2021-01-24","0","0"
"2021-01-25","0","0"
"2021-01-26","0","0"
"2021-01-27","0","0"
"2021-01-28","0","0"
"2021-01-29","0","0"
"2021-01-30","0","0"
"2021-01-31","0","0"
"2021-02-01","0","0"
"2021-02-02","0","0"
"2021-02-03","0","0"
"2021-02-04","0","0"
"2021-02-05","0","0"
"2021-02-06","0","0"
"2021-02-07","0","0"
"2021-02-08","0","0"
"2021-02-09","0","0"
"2021-02-10","0","0"
"2021-02-11","0","0"
"2021-02-12","0","0"
"2021-02-13","0","0"
"2021-02-14","0","0"
"2021-02-15","0","0"
"2021-02-16","0","0"
"2021-02-17","0","0"
"2021-02-18","0","0"
"2021-02-19","0","0"
"2021-02-20","0","0"
"2021-02-21","0","0"
"2021-02-22","0","0"
"2021-02-23","0","0"
"2021-02-24","0","0"
"2021-02-25","0","0"
"2021-02-26","0","0"
"2021-02-27","0","0"
"2021-02-28","0","0"
"2021-03-01","0","0"
"2021-03-02","0","0"
"2021-03-03","0","0"
"2021-03-04","0","0"
"2021-03-05","0","0"
"2021-03-06","0","0"
"2021-03-07","0","0"
"2021-03-08","0","0"
"2021-03-09","0","0"
"2021-03-10","0","0"
"2021-03-11","0","0"
"2021-03-12","0","0"
"2021-03-13","0","0"
"2021-03-14","0","0"
"2021-03-15","0","0"
"2021-03-16","0","0"
"2021-03-17","0","0"
"2021-03-18","0","0"
"2021-03-19","0","0"
"2021-03-20","0","0"
"2021-03-21","0","0"
"2021-03-22","0","0"
"2021-03-23","0","0"
"2021-03-24","0","0"
"2021-03-25","0","0"
"2021-03-26","0","0"
"2021-03-27","0","0"
"2021-03-28","0","0"
"2021-03-29","0","0"
"2021-03-30","0","0"
"2021-03-31","0","0"
"2021-04-01","0","0"
"2021-04-02","0","0"
"2021-04-03","0","0"
"2021-04-04","0","0"
"2021-04-05","0","0"
"2021-04-06","0","0"
"2021-04-07","0","0"
"2021-04-08","0","0"
"2021-04-09","0","0"
"2021-04-10","0","0"
"2021-04-11","0","0"
"2021-04-12","0","0"
"2021-04-13","0","0"
"2021-04-14","0","0"
"2021-04-15","0","0"
"2021-04-16","0","0"
"2021-04-17","0","0"
"2021-04-18","0","0"
"2021-04-19","0","0"
"2021-04-20","0","0"
"2021-04-21","0","0"
"2021-04-22","0","0"
"2021-04-23","0","0"
"2021-04-24","0","0"
"2021-04-25","0","0"
"2021-04-26","0","0"
"2021-04-27","0","0"
"2021-04-28","0","0"
"2021-04-29","0","0"
"2021-04-30","0","0"
"2021-05-01","0","0"
"2021-05-02","0","0"
"2021-05-03","0","0"
"2021-05-04","0","0"
"2021-05-05","0","0"
"2021-05-06","0","0"
"2021-05-07","0","0"
"2021-05-08","0","0"
"2021-05-09","0","0"
"2021-05-10","0","0"
"2021-05-11","0","0"
"2021-05-12","0","0"
"2021-05-13","0","0"
"2021-05-14","0","0"
"2021-05-15","0","0"
"2021-05-16","0","0"
"2021-05-17","0","0"
"2021-05-18","0","0"
"2021-05-19","0","0"
"2021-05-20","0","0"
"2021-05-21","0","0"
"2021-05-22","0","0"
"2021-05-23","0","0"
"2021-05-24","0","0"
"2021-05-25","0","0"
"2021-05-26","0","0"
"2021-05-27","0","0"
"2021-05-28","0","0"
"2021-05-29","0","0"
"2021-05-30","0","0"
"2021-05-31","0","0"
"2021-06-01","0","0"
"2021-06-02","0","0"
"2021-06-03","0","0"
"2021-06-04","0","0"
"2021-06-05","0","0"
"2021-06-06","0","0"
"2021-06-07","0","0"
"2021-06-08","0","0"
"2021-06-09","0","0"
"2021-06-10","0","0"
"2021-06-11","0","0"
"2021-06-12","0","0"
"2021-06-13","0","0"
"2021-06-14","0","0"
"2021-06-15","0","0"
"2021-06-16","0","0"
"2021-06-17","0","0"
"2021-06-18","0","0"
"2021-06-19","0","0"
"2021-06-20","0","0"
"2021-06-21","0","0"
"2021-06-22","0","0"
"2021-06-23","0","0"
"2021-06-24","0","0"
"2021-06-25","0","0"
"2021-06-26","0","0"
"2021-06-27","0","0"
"2021-06-28","0","0"
"2021-06-29","0","0"
"2021-06-30","0","0"
"2021-07-01","0","0"
"2021-07-02","0","0"
"2021-07-03","0","0"
"2021-07-04","0","0"
"2021-07-05","0","0"
"2021-07-06","0","0"
"2021-07-07","0","0"
"2021-07-08","0","0"
"2021-07-09","0","0"
"2021-07-10","0","0"
"2021-07-11","0","0"
"2021-07-12","0","0"
"2021-07-13","0","0"
"2021-07-14","0","0"
"2021-07-15","0","0"
"2021-07-16","0","0"
"2021-07-17","0","0"
"2021-07-18","0","0"
"2021-07-19","0","0"
"2021-07-20","0","0"
"2021-07-21","0","0"
"2021-07-22","0","0"
"2021-07-23","0","0"
"2021-07-24","0","0"
"2021-07-25","0","0"
"2021-07-26","0","0"
"2021-07-27","0","0"
"2021-07-28","0","0"
"2021-07-29","0","0"
"2021-07-30","0","0"
"2021-07-31","0","0"
"2021-08-01","0","0"
"2021-08-02","0","0"
"2021-08-03","0","0"
"2021-08-04","0","0"
"2021-08-05","0","0"
"2021-08-06","0","0"
"2021-08-07","0","0"
"2021-08-08","0","0"
"2021-08-09","0","0"
"2021-08-10","0","0"
"2021-08-11","0","0"
"2021-08-12","0","0"
"2021-08-13","0","0"
"2021-08-14","0","0"
"2021-08-15","0","0"
"2021-08-16","0","0"
"2021-08-17","0","0"
"2021-08-18","0","0"
"2021-08-19","0","0"
"2021-08-20","0","0"
"2021-08-21","0","0"
"2021-08-22","0","0"
"2021-08-23","0","0"
"2021-08-24","0","0"
"2021-08-25","0","0"
"2021-08-26","0","0"
"2021-08-27","0","0"
"2021-08-28","0","0"
"2021-08-29","0","0"
"2021-08-30","0","0"
"2021-08-31","0","0"
"2021-09-01","0","0"
"2021-09-02","0","0"
"2021-09-03","0","0"
"2021-09-04","0","0"
"2021-09-05","0","0"
"2021-09-06","0","0"
"2021-09-07","0","0"
"2021-09-08","0","0"
"2021-09-09","0","0"
"2021-09-10","0","0"
"2021-09-11","0","0"
"2021-09-12","0","0"
"2021-09-13","0","0"
"2021-09-14","0","0"
"2021-09-15","0","0"
"2021-09-16","0","0"
"2021-09-17","0","0"
"2021-09-18","0","0"
"2021-09-19","0","0"
"2021-09-20","0","0"
"2021-09-21","0","0"
"2021-09-22","0","0"
"2021-09-23","0","0"
"2021-09-24","0","0"
"2021-09-25","0","0"
"2021-09-26","0","0"
"2021-09-27","0","0"
"2021-09-28","0","0"
"2021-09-29","0","0"
"2021-09-30","0","0"
"2021-10-01","0","0"
"2021-10-02","0","0"
"2021-10-03","0","0"
"2021-10-04","0","0"
"2021-10-05","0","0"
"2021-10-06","0","0"
"2021-10-07","0","0"
"2021-10-08","853","7993"
"2021-10-09","116","1753"
"2021-10-10","93","970"
"2021-10-11","129","1294"
"2021-10-12","200","1732"
"2021-10-13","100","959"
"2021-10-14","74","597"
"2021-10-15","45","470"
"2021-10-16","25","420"
"2021-10-17","22","328"
"2021-10-18","19","276"
"2021-10-19","16","261"
"2021-10-20","22","261"
"2021-10-21","412","2943"
"2021-10-22","67","691"
"2021-10-23","35","520"
"2021-10-24","23","385"
"2021-10-25","18","443"
"2021-10-26","55","562"
"2021-10-27","33","416"
"2021-10-28","25","377"
"2021-10-29","58","619"
"2021-10-30","38","443"
"2021-10-31","31","444"
"2021-11-01","19","265"
"2021-11-02","20","274"
"2021-11-03","19","276"
"2021-11-04","24","273"
"2021-11-05","17","277"
"2021-11-06","19","285"
"2021-11-07","17","260"
"2021-11-08","22","252"
"2021-11-09","14","244"
"2021-11-10","24","286"
"2021-11-11","11","253"
"2021-11-12","11","261"
"2021-11-13","27","287"
"2021-11-14","17","302"
"2021-11-15","17","282"
"2021-11-16","16","272"
"2021-11-17","20","288"
"2021-11-18","15","265"
"2021-11-19","13","232"
"2021-11-20","15","266"
"2021-11-21","21","284"
"2021-11-22","15","272"
"2021-11-23","19","236"
"2021-11-24","12","266"
"2021-11-25","23","310"
"2021-11-26","14","303"
"2021-11-27","22","289"
"2021-11-28","14","301"
"2021-11-29","20","250"
"2021-11-30","13","259"
"2021-12-01","11","225"
"2021-12-02","20","259"
"2021-12-03","13","263"
"2021-12-04","16","295"
"2021-12-05","15","273"
"2021-12-06","18","227"
"2021-12-07","10","262"
"2021-12-08","7","247"
"2021-12-09","8","219"
"2021-12-10","10","208"
"2021-12-11","18","290"
"2021-12-12","14","271"
"2021-12-13","2","161"
"2021-12-14","8","175"
"2021-12-15","7","187"
"2021-12-16","14","264"
"2021-12-17","10","213"
"2021-12-18","4","222"
"2021-12-19","6","180"
"2021-12-20","7","163"
"2021-12-21","10","169"
"2021-12-22","245","1681"
"2021-12-23","47","442"
"2021-12-24","12","262"
"2021-12-25","12","339"
"2021-12-26","15","280"
"2021-12-27","3","246"
"2021-12-28","8","239"
"2021-12-29","9","253"
"2021-12-30","2","199"
"2021-12-31","6","177"
"2022-01-01","10","189"
"2022-01-02","11","219"
"2022-01-03","9","212"
"2022-01-04","6","206"
"2022-01-05","6","225"
"2022-01-06","13","250"
"2022-01-07","12","242"
"2022-01-08","9","222"
"2022-01-09","15","263"
"2022-01-10","14","175"
"2022-01-11","7","201"
"2022-01-12","12","447"
"2022-01-13","14","290"
"2022-01-14","13","154"
"2022-01-15","9","177"
"2022-01-16","8","177"
"2022-01-17","9","192"
"2022-01-18","11","134"
"2022-01-19","4","131"
"2022-01-20","143","1371"
"2022-01-21","31","358"
"2022-01-22","14","251"
"2022-01-23","20","215"
"2022-01-24","14","199"
"2022-01-25","34","960"
"2022-01-26","23","758"
"2022-01-27","15","430"
"2022-01-28","8","201"
"2022-01-29","6","165"
"2022-01-30","7","163"
"2022-01-31","6","120"
"2022-02-01","5","172"
"2022-02-02","11","129"
"2022-02-03","11","121"
"2022-02-04","7","148"
"2022-02-05","3","133"
"2022-02-06","5","115"
"2022-02-07","5","105"
"2022-02-08","3","109"
"2022-02-09","9","99"
"2022-02-10","5","95"
"2022-02-11","4","93"
"2022-02-12","7","110"
"2022-02-13","5","108"
"2022-02-14","4","89"
"2022-02-15","3","96"
"2022-02-16","2","89"
"2022-02-17","3","97"
"2022-02-18","2","73"
"2022-02-19","1","85"
"2022-02-20","4","90"
"2022-02-21","3","72"
"2022-02-22","10","88"
"2022-02-23","7","62"
"2022-02-24","6","70"
"2022-02-25","3","55"
"2022-02-26","3","71"
"2022-02-27","4","84"
"2022-02-28","6","80"
"2022-03-01","2","65"
"2022-03-02","3","64"
"2022-03-03","3","58"
"2022-03-04","2","59"
"2022-03-05","4","60"
"2022-03-06","7","62"
"2022-03-07","2","74"
"2022-03-08","1","76"
"2022-03-09","3","51"
"2022-03-10","7","68"
"2022-03-11","3","52"
"2022-03-12","6","88"
"2022-03-13","4","89"
"2022-03-14","2","73"
"2022-03-15","3","51"
"2022-03-16","5","62"
"2022-03-17","8","81"
"2022-03-18","4","61"
"2022-03-19","7","74"
"2022-03-20","5","80"
"2022-03-21","4","63"
"2022-03-22","6","72"
"2022-03-23","9","150"
"2022-03-24","146","832"
"2022-03-25","24","211"
"2022-03-26","14","169"
"2022-03-27","7","158"
"2022-03-28","5","94"
"2022-03-29","1","76"
"2022-03-30","3","76"
"2022-03-31","3","65"
"2022-04-01","3","77"
"2022-04-02","3","77"
"2022-04-03","2","77"
"2022-04-04","12","76"
"2022-04-05","7","75"
"2022-04-06","9","53"
"2022-04-07","5","68"
"2022-04-08","2","108"
"2022-04-09","4","123"
"2022-04-10","5","116"
"2022-04-11","2","66"
"2022-04-12","4","69"
"2022-04-13","5","80"
"2022-04-14","4","78"
"2022-04-15","3","82"
"2022-04-16","1","78"
"2022-04-17","3","70"
"2022-04-18","3","56"
"2022-04-19","2","75"
"2022-04-20","4","72"
"2022-04-21","5","80"
"2022-04-22","3","78"
"2022-04-23","3","73"
"2022-04-24","4","84"
"2022-04-25","4","71"
"2022-04-26","7","80"
"2022-04-27","3","72"
"2022-04-28","7","75"
"2022-04-29","2","57"
"2022-04-30","2","57"
"2022-05-01","4","83"
"2022-05-02","2","91"
"2022-05-03","4","97"
"2022-05-04","4","83"
"2022-05-05","1","71"
"2022-05-06","6","60"
"2022-05-07","1","65"
"2022-05-08","36","44"
"2022-05-09","58","18"
"2022-05-10","58","14"
"2022-05-11","63","21"
"2022-05-12","53","11"
"2022-05-13","57","19"
"2022-05-14","70","18"
"2022-05-15","51","18"
"2022-05-16","52","19"
"2022-05-17","54","526"
"2022-05-18","16","135"
"2022-05-19","6","105"
"2022-05-20","9","73"
"2022-05-21","6","76"
"2022-05-22","5","83"
"2022-05-23","5","51"
"2022-05-24","5","72"
"2022-05-25","4","66"
"2022-05-26","5","80"
"2022-05-27","3","77"
"2022-05-28","8","82"
"2022-05-29","1","64"
"2022-05-30","2","44"
"2022-05-31","2","62"
"2022-06-01","7","59"
"2022-06-02","5","61"
"2022-06-03","6","52"
"2022-06-04","3","69"
"2022-06-05","4","47"
"2022-06-06","2","51"
"2022-06-07","2","43"
"2022-06-08","2","67"
"2022-06-09","0","50"
"2022-06-10","4","46"
"2022-06-11","35","9"
"2022-06-12","45","7"
"2022-06-13","39","12"
"2022-06-14","27","11"
"2022-06-15","39","7"
"2022-06-16","32","13"
"2022-06-17","31","12"
"2022-06-18","37","9"
"2022-06-19","34","12"
"2022-06-20","28","6"
"2022-06-21","46","9"
"2022-06-22","33","13"
"2022-06-23","43","5"
"2022-06-24","29","10"
"2022-06-25","33","8"
"2022-06-26","28","12"
"2022-06-27","41","5"
"2022-06-28","32","10"
"2022-06-29","39","4"
"2022-06-30","34","11"
"2022-07-01","31","12"
"2022-07-02","42","14"
"2022-07-03","42","12"
"2022-07-04","33","13"
"2022-07-05","23","17"
"2022-07-06","28","6"
"2022-07-07","31","11"
"2022-07-08","20","8"
"2022-07-09","32","15"
"2022-07-10","36","12"
"2022-07-11","37","15"
"2022-07-12","24","10"
"2022-07-13","34","7"
"2022-07-14","33","10"
"2022-07-15","508","63"
"2022-07-16","159","21"
"2022-07-17","60","15"
"2022-07-18","49","3"
"2022-07-19","42","13"
"2022-07-20","38","14"
"2022-07-21","38","5"
"2022-07-22","52","9"
"2022-07-23","46","6"
"2022-07-24","44","14"
"2022-07-25","26","11"
"2022-07-26","30","11"
"2022-07-27","29","6"
"2022-07-28","43","16"
"2022-07-29","32","8"
"2022-07-30","34","6"
"2022-07-31","43","6"
"2022-08-01","37","16"
"2022-08-02","35","10"
"2022-08-03","32","11"
"2022-08-04","35","6"
"2022-08-05","37","13"
"2022-08-06","29","10"
"2022-08-07","44","8"
"2022-08-08","41","7"
"2022-08-09","36","19"
"2022-08-10","45","10"
"2022-08-11","39","11"
"2022-08-12","44","11"
"2022-08-13","34","12"
"2022-08-14","35","12"
"2022-08-15","39","8"
"2022-08-16","33","5"
"2022-08-17","32","8"
"2022-08-18","40","7"
"2022-08-19","34","3"
"2022-08-20","33","12"
"2022-08-21","38","13"
"2022-08-22","35","14"
"2022-08-23","45","6"
"2022-08-24","29","4"
"2022-08-25","27","13"
"2022-08-26","48","12"
"2022-08-27","45","3"
"2022-08-28","37","6"
"2022-08-29","34","8"
"2022-08-30","29","5"
"2022-08-31","28","7"
"2022-09-01","35","11"
"2022-09-02","29","8"
"2022-09-03","34","5"
"2022-09-04","38","6"
"2022-09-05","32","12"
"2022-09-06","32","11"
"2022-09-07","31","4"
"2022-09-08","28","6"
"2022-09-09","27","9"
"2022-09-10","28","9"
"2022-09-11","32","3"
"2022-09-12","29","16"
"2022-09-13","39","13"
"2022-09-14","34","7"
"2022-09-15","19","13"
"2022-09-16","530","55"
"2022-09-17","118","16"
"2022-09-18","59","10"
"2022-09-19","63","8"
"2022-09-20","53","15"
"2022-09-21","45","8"
"2022-09-22","45","11"
"2022-09-23","59","6"
"2022-09-24","29","5"
"2022-09-25","44","12"
"2022-09-26","43","9"
"2022-09-27","34","5"
"2022-09-28","25","15"
"2022-09-29","41","7"
"2022-09-30","30","9"
"2022-10-01","24","12"
"2022-10-02","34","9"
"2022-10-03","29","6"
"2022-10-04","28","8"
"2022-10-05","31","17"
"2022-10-06","38","7"
"2022-10-07","25","8"
"2022-10-08","24","6"
"2022-10-09","26","11"
"2022-10-10","32","6"
"2022-10-11","30","6"
"2022-10-12","26","7"
"2022-10-13","28","8"
"2022-10-14","22","9"
"2022-10-15","24","8"
"2022-10-16","30","11"
"2022-10-17","18","3"
"2022-10-18","26","14"
"2022-10-19","30","10"
"2022-10-20","23","8"
"2022-10-21","29","11"
"2022-10-22","28","13"
"2022-10-23","30","8"
"2022-10-24","35","13"
"2022-10-25","32","13"
"2022-10-26","45","9"
"2022-10-27","38","13"
"2022-10-28","38","10"
"2022-10-29","41","13"
"2022-10-30","40","15"
"2022-10-31","28","13"
"2022-11-01","29","7"
"2022-11-02","36","7"
"2022-11-03","28","13"
"2022-11-04","38","7"
"2022-11-05","41","13"
"2022-11-06","34","13"
"2022-11-07","30","13"
"2022-11-08","42","11"
"2022-11-09","27","6"
"2022-11-10","32","13"
"2022-11-11","29","8"
"2022-11-12","34","14"
"2022-11-13","41","12"
"2022-11-14","39","14"
"2022-11-15","29","12"
"2022-11-16","34","15"
"2022-11-17","33","7"
"2022-11-18","615","943"
"2022-11-19","176","81"
"2022-11-20","76","985"
"2022-11-21","51","869"
"2022-11-22","49","12"
"2022-11-23","39","20"
"2022-11-24","40","718"
"2022-11-25","26","165"
"2022-11-26","46","589"
"2022-11-27","45","60"
"2022-11-28","37","9"
"2022-11-29","30","9"
"2022-11-30","42","9"
"2022-12-01","28","9"
"2022-12-02","44","14"
"2022-12-03","33","11"
"2022-12-04","35","207"
"2022-12-05","20","519"
"2022-12-06","13","10"
"2022-12-07","27","17"
"2022-12-08","29","134"
