"日期","未删除评论","已删除评论"
"2020-05-13","0","0"
"2020-05-14","0","0"
"2020-05-15","0","0"
"2020-05-16","0","0"
"2020-05-17","0","0"
"2020-05-18","0","0"
"2020-05-19","0","0"
"2020-05-20","0","0"
"2020-05-21","0","0"
"2020-05-22","0","0"
"2020-05-23","0","0"
"2020-05-24","0","0"
"2020-05-25","0","0"
"2020-05-26","0","0"
"2020-05-27","0","0"
"2020-05-28","0","0"
"2020-05-29","0","0"
"2020-05-30","0","0"
"2020-05-31","0","0"
"2020-06-01","0","0"
"2020-06-02","0","0"
"2020-06-03","0","0"
"2020-06-04","0","0"
"2020-06-05","0","0"
"2020-06-06","0","0"
"2020-06-07","0","0"
"2020-06-08","0","0"
"2020-06-09","0","0"
"2020-06-10","0","0"
"2020-06-11","0","0"
"2020-06-12","0","0"
"2020-06-13","0","0"
"2020-06-14","0","0"
"2020-06-15","0","0"
"2020-06-16","0","0"
"2020-06-17","0","0"
"2020-06-18","0","0"
"2020-06-19","0","0"
"2020-06-20","0","0"
"2020-06-21","0","0"
"2020-06-22","0","0"
"2020-06-23","0","0"
"2020-06-24","0","0"
"2020-06-25","0","0"
"2020-06-26","0","0"
"2020-06-27","0","0"
"2020-06-28","0","0"
"2020-06-29","0","0"
"2020-06-30","0","0"
"2020-07-01","0","0"
"2020-07-02","0","0"
"2020-07-03","0","0"
"2020-07-04","0","0"
"2020-07-05","0","0"
"2020-07-06","0","0"
"2020-07-07","0","0"
"2020-07-08","0","0"
"2020-07-09","0","0"
"2020-07-10","0","0"
"2020-07-11","0","0"
"2020-07-12","0","0"
"2020-07-13","0","0"
"2020-07-14","0","0"
"2020-07-15","0","0"
"2020-07-16","0","0"
"2020-07-17","0","0"
"2020-07-18","0","0"
"2020-07-19","0","0"
"2020-07-20","0","0"
"2020-07-21","0","0"
"2020-07-22","0","0"
"2020-07-23","0","0"
"2020-07-24","0","0"
"2020-07-25","0","0"
"2020-07-26","0","0"
"2020-07-27","0","0"
"2020-07-28","0","0"
"2020-07-29","0","0"
"2020-07-30","0","0"
"2020-07-31","0","0"
"2020-08-01","0","0"
"2020-08-02","0","0"
"2020-08-03","0","0"
"2020-08-04","0","0"
"2020-08-05","0","0"
"2020-08-06","0","0"
"2020-08-07","0","0"
"2020-08-08","0","0"
"2020-08-09","0","0"
"2020-08-10","0","0"
"2020-08-11","0","0"
"2020-08-12","0","0"
"2020-08-13","0","0"
"2020-08-14","0","0"
"2020-08-15","0","0"
"2020-08-16","0","0"
"2020-08-17","0","0"
"2020-08-18","0","0"
"2020-08-19","0","0"
"2020-08-20","0","0"
"2020-08-21","0","0"
"2020-08-22","0","0"
"2020-08-23","0","0"
"2020-08-24","0","0"
"2020-08-25","0","0"
"2020-08-26","0","0"
"2020-08-27","0","0"
"2020-08-28","0","0"
"2020-08-29","0","0"
"2020-08-30","0","0"
"2020-08-31","0","0"
"2020-09-01","0","0"
"2020-09-02","0","0"
"2020-09-03","0","0"
"2020-09-04","0","0"
"2020-09-05","0","0"
"2020-09-06","0","0"
"2020-09-07","0","0"
"2020-09-08","0","0"
"2020-09-09","0","0"
"2020-09-10","0","0"
"2020-09-11","0","0"
"2020-09-12","0","0"
"2020-09-13","0","0"
"2020-09-14","0","0"
"2020-09-15","0","0"
"2020-09-16","0","0"
"2020-09-17","0","0"
"2020-09-18","0","0"
"2020-09-19","0","0"
"2020-09-20","0","0"
"2020-09-21","0","0"
"2020-09-22","0","0"
"2020-09-23","0","0"
"2020-09-24","0","0"
"2020-09-25","2958","733"
"2020-09-26","3513","737"
"2020-09-27","1200","410"
"2020-09-28","4631","895"
"2020-09-29","2721","561"
"2020-09-30","1447","360"
"2020-10-01","1445","320"
"2020-10-02","1189","241"
"2020-10-03","1010","191"
"2020-10-04","921","188"
"2020-10-05","824","157"
"2020-10-06","566","129"
"2020-10-07","607","98"
"2020-10-08","543","97"
"2020-10-09","393","89"
"2020-10-10","336","82"
"2020-10-11","494","105"
"2020-10-12","308","72"
"2020-10-13","307","89"
"2020-10-14","286","52"
"2020-10-15","242","60"
"2020-10-16","221","41"
"2020-10-17","304","81"
"2020-10-18","266","98"
"2020-10-19","146","40"
"2020-10-20","174","49"
"2020-10-21","187","44"
"2020-10-22","208","59"
"2020-10-23","212","70"
"2020-10-24","281","68"
"2020-10-25","242","73"
"2020-10-26","135","36"
"2020-10-27","148","40"
"2020-10-28","153","36"
"2020-10-29","129","47"
"2020-10-30","151","40"
"2020-10-31","184","50"
"2020-11-01","183","58"
"2020-11-02","115","28"
"2020-11-03","124","36"
"2020-11-04","122","31"
"2020-11-05","124","47"
"2020-11-06","135","34"
"2020-11-07","164","32"
"2020-11-08","141","49"
"2020-11-09","106","25"
"2020-11-10","90","37"
"2020-11-11","731","233"
"2020-11-12","230","78"
"2020-11-13","126","51"
"2020-11-14","112","52"
"2020-11-15","145","47"
"2020-11-16","82","25"
"2020-11-17","73","22"
"2020-11-18","84","33"
"2020-11-19","74","34"
"2020-11-20","66","20"
"2020-11-21","93","19"
"2020-11-22","112","20"
"2020-11-23","60","18"
"2020-11-24","56","27"
"2020-11-25","56","22"
"2020-11-26","54","18"
"2020-11-27","53","22"
"2020-11-28","81","17"
"2020-11-29","78","27"
"2020-11-30","51","22"
"2020-12-01","50","18"
"2020-12-02","143","50"
"2020-12-03","168","64"
"2020-12-04","195","74"
"2020-12-05","250","65"
"2020-12-06","222","65"
"2020-12-07","236","78"
"2020-12-08","546","158"
"2020-12-09","517","132"
"2020-12-10","384","113"
"2020-12-11","188","64"
"2020-12-12","181","72"
"2020-12-13","171","56"
"2020-12-14","113","36"
"2020-12-15","109","41"
"2020-12-16","104","46"
"2020-12-17","136","38"
"2020-12-18","108","40"
"2020-12-19","84","35"
"2020-12-20","57","38"
"2020-12-21","56","36"
"2020-12-22","93","28"
"2020-12-23","761","191"
"2020-12-24","152","26"
"2020-12-25","108","18"
"2020-12-26","132","37"
"2020-12-27","115","41"
"2020-12-28","72","25"
"2020-12-29","65","27"
"2020-12-30","73","15"
"2020-12-31","73","15"
"2021-01-01","93","23"
"2021-01-02","70","21"
"2021-01-03","81","23"
"2021-01-04","46","12"
"2021-01-05","36","9"
"2021-01-06","48","14"
"2021-01-07","50","15"
"2021-01-08","37","11"
"2021-01-09","66","19"
"2021-01-10","71","16"
"2021-01-11","47","10"
"2021-01-12","57","14"
"2021-01-13","58","26"
"2021-01-14","61","19"
"2021-01-15","63","14"
"2021-01-16","78","25"
"2021-01-17","71","32"
"2021-01-18","61","30"
"2021-01-19","77","25"
"2021-01-20","57","24"
"2021-01-21","56","21"
"2021-01-22","55","15"
"2021-01-23","69","21"
"2021-01-24","76","43"
"2021-01-25","66","31"
"2021-01-26","55","35"
"2021-01-27","56","44"
"2021-01-28","62","24"
"2021-01-29","55","28"
"2021-01-30","46","33"
"2021-01-31","62","37"
"2021-02-01","70","41"
"2021-02-02","70","48"
"2021-02-03","482","165"
"2021-02-04","111","41"
"2021-02-05","105","43"
"2021-02-06","91","33"
"2021-02-07","68","38"
"2021-02-08","66","35"
"2021-02-09","83","36"
"2021-02-10","97","34"
"2021-02-11","79","31"
"2021-02-12","48","23"
"2021-02-13","60","23"
"2021-02-14","47","26"
"2021-02-15","49","14"
"2021-02-16","65","20"
"2021-02-17","77","21"
"2021-02-18","67","21"
"2021-02-19","72","32"
"2021-02-20","68","37"
"2021-02-21","64","24"
"2021-02-22","54","15"
"2021-02-23","51","32"
"2021-02-24","60","14"
"2021-02-25","54","15"
"2021-02-26","51","19"
"2021-02-27","48","20"
"2021-02-28","46","26"
"2021-03-01","40","15"
"2021-03-02","43","13"
"2021-03-03","37","19"
"2021-03-04","52","21"
"2021-03-05","41","28"
"2021-03-06","77","20"
"2021-03-07","39","24"
"2021-03-08","40","25"
"2021-03-09","50","13"
"2021-03-10","35","18"
"2021-03-11","45","20"
"2021-03-12","42","12"
"2021-03-13","61","18"
"2021-03-14","58","24"
"2021-03-15","48","15"
"2021-03-16","43","18"
"2021-03-17","375","133"
"2021-03-18","69","18"
"2021-03-19","49","15"
"2021-03-20","59","22"
"2021-03-21","41","11"
"2021-03-22","29","18"
"2021-03-23","33","10"
"2021-03-24","31","9"
"2021-03-25","32","9"
"2021-03-26","20","6"
"2021-03-27","29","16"
"2021-03-28","54","15"
"2021-03-29","30","12"
"2021-03-30","27","11"
"2021-03-31","14","9"
"2021-04-01","21","7"
"2021-04-02","16","9"
"2021-04-03","46","15"
"2021-04-04","41","9"
"2021-04-05","42","14"
"2021-04-06","29","7"
"2021-04-07","24","12"
"2021-04-08","19","9"
"2021-04-09","20","13"
"2021-04-10","37","13"
"2021-04-11","32","11"
"2021-04-12","12","6"
"2021-04-13","24","8"
"2021-04-14","25","4"
"2021-04-15","19","6"
"2021-04-16","20","9"
"2021-04-17","25","10"
"2021-04-18","20","7"
"2021-04-19","19","11"
"2021-04-20","17","5"
"2021-04-21","12","5"
"2021-04-22","15","7"
"2021-04-23","24","11"
"2021-04-24","25","12"
"2021-04-25","21","11"
"2021-04-26","21","12"
"2021-04-27","24","12"
"2021-04-28","239","124"
"2021-04-29","44","18"
"2021-04-30","40","15"
"2021-05-01","44","16"
"2021-05-02","31","14"
"2021-05-03","35","20"
"2021-05-04","33","11"
"2021-05-05","31","13"
"2021-05-06","16","7"
"2021-05-07","14","13"
"2021-05-08","31","12"
"2021-05-09","59","18"
"2021-05-10","30","15"
"2021-05-11","17","5"
"2021-05-12","17","7"
"2021-05-13","28","10"
"2021-05-14","22","6"
"2021-05-15","31","17"
"2021-05-16","28","9"
"2021-05-17","24","8"
"2021-05-18","26","5"
"2021-05-19","24","5"
"2021-05-20","16","8"
"2021-05-21","18","9"
"2021-05-22","35","12"
"2021-05-23","34","15"
"2021-05-24","45","8"
"2021-05-25","37","15"
"2021-05-26","32","15"
"2021-05-27","26","12"
"2021-05-28","25","11"
"2021-05-29","35","14"
"2021-05-30","36","6"
"2021-05-31","18","9"
"2021-06-01","18","12"
"2021-06-02","12","2"
"2021-06-03","21","5"
"2021-06-04","18","12"
"2021-06-05","19","12"
"2021-06-06","29","11"
"2021-06-07","18","9"
"2021-06-08","26","10"
"2021-06-09","320","120"
"2021-06-10","50","26"
"2021-06-11","50","24"
"2021-06-12","46","19"
"2021-06-13","68","24"
"2021-06-14","52","29"
"2021-06-15","35","32"
"2021-06-16","37","24"
"2021-06-17","27","29"
"2021-06-18","14","12"
"2021-06-19","24","16"
"2021-06-20","26","16"
"2021-06-21","16","9"
"2021-06-22","18","10"
"2021-06-23","24","12"
"2021-06-24","19","8"
"2021-06-25","27","20"
"2021-06-26","30","12"
"2021-06-27","33","11"
"2021-06-28","26","18"
"2021-06-29","29","9"
"2021-06-30","22","10"
"2021-07-01","27","10"
"2021-07-02","38","14"
"2021-07-03","38","15"
"2021-07-04","48","15"
"2021-07-05","22","11"
"2021-07-06","42","20"
"2021-07-07","26","9"
"2021-07-08","28","14"
"2021-07-09","23","15"
"2021-07-10","28","19"
"2021-07-11","27","12"
"2021-07-12","29","5"
"2021-07-13","24","22"
"2021-07-14","33","16"
"2021-07-15","16","14"
"2021-07-16","22","17"
"2021-07-17","40","16"
"2021-07-18","26","12"
"2021-07-19","38","13"
"2021-07-20","31","15"
"2021-07-21","485","206"
"2021-07-22","93","30"
"2021-07-23","72","31"
"2021-07-24","68","31"
"2021-07-25","69","27"
"2021-07-26","50","29"
"2021-07-27","57","23"
"2021-07-28","50","30"
"2021-07-29","75","19"
"2021-07-30","50","22"
"2021-07-31","47","18"
"2021-08-01","40","26"
"2021-08-02","38","17"
"2021-08-03","50","21"
"2021-08-04","41","22"
"2021-08-05","56","25"
"2021-08-06","55","16"
"2021-08-07","59","37"
"2021-08-08","47","25"
"2021-08-09","53","29"
"2021-08-10","54","24"
"2021-08-11","37","27"
"2021-08-12","57","22"
"2021-08-13","55","26"
"2021-08-14","63","21"
"2021-08-15","52","19"
"2021-08-16","62","17"
"2021-08-17","57","23"
"2021-08-18","49","27"
"2021-08-19","61","38"
"2021-08-20","58","27"
"2021-08-21","53","27"
"2021-08-22","43","43"
"2021-08-23","33","72"
"2021-08-24","36","56"
"2021-08-25","49","53"
"2021-08-26","40","68"
"2021-08-27","51","58"
"2021-08-28","37","64"
"2021-08-29","42","59"
"2021-08-30","40","22"
"2021-08-31","45","22"
"2021-09-01","567","204"
"2021-09-02","77","42"
"2021-09-03","99","52"
"2021-09-04","106","38"
"2021-09-05","82","32"
"2021-09-06","53","17"
"2021-09-07","54","21"
"2021-09-08","37","16"
"2021-09-09","37","25"
"2021-09-10","30","18"
"2021-09-11","59","19"
"2021-09-12","50","15"
"2021-09-13","41","19"
"2021-09-14","20","11"
"2021-09-15","28","18"
"2021-09-16","33","14"
"2021-09-17","39","12"
"2021-09-18","31","19"
"2021-09-19","57","21"
"2021-09-20","58","24"
"2021-09-21","47","27"
"2021-09-22","43","16"
"2021-09-23","42","16"
"2021-09-24","38","19"
"2021-09-25","52","9"
"2021-09-26","22","10"
"2021-09-27","46","13"
"2021-09-28","87","31"
"2021-09-29","1668","244"
"2021-09-30","570","114"
"2021-10-01","144","40"
"2021-10-02","98","75"
"2021-10-03","95","43"
"2021-10-04","58","14"
"2021-10-05","62","22"
"2021-10-06","56","19"
"2021-10-07","47","15"
"2021-10-08","33","18"
"2021-10-09","15","20"
"2021-10-10","27","11"
"2021-10-11","25","8"
"2021-10-12","35","8"
"2021-10-13","424","103"
"2021-10-14","53","13"
"2021-10-15","44","17"
"2021-10-16","64","16"
"2021-10-17","43","11"
"2021-10-18","30","6"
"2021-10-19","23","9"
"2021-10-20","21","7"
"2021-10-21","15","8"
"2021-10-22","20","6"
"2021-10-23","33","33"
"2021-10-24","33","39"
"2021-10-25","11","21"
"2021-10-26","14","6"
"2021-10-27","19","10"
"2021-10-28","20","10"
"2021-10-29","19","5"
"2021-10-30","34","15"
"2021-10-31","32","14"
"2021-11-01","12","11"
"2021-11-02","46","19"
"2021-11-03","26","13"
"2021-11-04","31","17"
"2021-11-05","35","8"
"2021-11-06","51","14"
"2021-11-07","20","14"
"2021-11-08","23","7"
"2021-11-09","28","8"
"2021-11-10","16","9"
"2021-11-11","16","10"
"2021-11-12","22","8"
"2021-11-13","36","17"
"2021-11-14","40","9"
"2021-11-15","11","4"
"2021-11-16","14","9"
"2021-11-17","18","9"
"2021-11-18","22","7"
"2021-11-19","17","7"
"2021-11-20","44","13"
"2021-11-21","34","16"
"2021-11-22","25","13"
"2021-11-23","25","8"
"2021-11-24","363","113"
"2021-11-25","43","18"
"2021-11-26","36","24"
"2021-11-27","50","18"
"2021-11-28","46","17"
"2021-11-29","20","4"
"2021-11-30","21","5"
"2021-12-01","22","4"
"2021-12-02","23","6"
"2021-12-03","33","6"
"2021-12-04","41","13"
"2021-12-05","26","8"
"2021-12-06","19","6"
"2021-12-07","22","5"
"2021-12-08","14","3"
"2021-12-09","13","11"
"2021-12-10","20","8"
"2021-12-11","56","38"
"2021-12-12","40","38"
"2021-12-13","31","11"
"2021-12-14","39","10"
"2021-12-15","25","7"
"2021-12-16","45","70"
"2021-12-17","47","46"
"2021-12-18","63","70"
"2021-12-19","47","59"
"2021-12-20","33","42"
"2021-12-21","48","25"
"2021-12-22","24","31"
"2021-12-23","37","33"
"2021-12-24","29","22"
"2021-12-25","36","43"
"2021-12-26","43","34"
"2021-12-27","27","24"
"2021-12-28","33","22"
"2021-12-29","17","29"
"2021-12-30","29","24"
"2021-12-31","25","28"
"2022-01-01","58","44"
"2022-01-02","57","40"
"2022-01-03","51","46"
"2022-01-04","21","31"
"2022-01-05","706","301"
"2022-01-06","141","114"
"2022-01-07","116","80"
"2022-01-08","85","87"
"2022-01-09","70","22"
"2022-01-10","65","20"
"2022-01-11","44","21"
"2022-01-12","41","13"
"2022-01-13","45","11"
"2022-01-14","54","19"
"2022-01-15","50","8"
"2022-01-16","60","12"
"2022-01-17","49","16"
"2022-01-18","51","13"
"2022-01-19","64","24"
"2022-01-20","66","20"
"2022-01-21","62","14"
"2022-01-22","43","13"
"2022-01-23","62","12"
"2022-01-24","56","31"
"2022-01-25","95","30"
"2022-01-26","102","27"
"2022-01-27","73","22"
"2022-01-28","86","20"
"2022-01-29","73","15"
"2022-01-30","78","19"
"2022-01-31","67","26"
"2022-02-01","60","15"
"2022-02-02","65","32"
"2022-02-03","74","13"
"2022-02-04","67","23"
"2022-02-05","67","15"
"2022-02-06","63","30"
"2022-02-07","41","16"
"2022-02-08","47","19"
"2022-02-09","63","18"
"2022-02-10","50","22"
"2022-02-11","50","22"
"2022-02-12","49","15"
"2022-02-13","43","26"
"2022-02-14","44","23"
"2022-02-15","38","17"
"2022-02-16","720","200"
"2022-02-17","87","27"
"2022-02-18","87","26"
"2022-02-19","144","43"
"2022-02-20","110","29"
"2022-02-21","95","17"
"2022-02-22","78","18"
"2022-02-23","61","10"
"2022-02-24","54","15"
"2022-02-25","41","21"
"2022-02-26","65","13"
"2022-02-27","61","16"
"2022-02-28","36","13"
"2022-03-01","45","10"
"2022-03-02","40","9"
"2022-03-03","33","16"
"2022-03-04","28","13"
"2022-03-05","56","9"
"2022-03-06","34","28"
"2022-03-07","30","11"
"2022-03-08","39","22"
"2022-03-09","40","20"
"2022-03-10","35","12"
"2022-03-11","48","20"
"2022-03-12","63","21"
"2022-03-13","66","18"
"2022-03-14","33","15"
"2022-03-15","52","17"
"2022-03-16","57","17"
"2022-03-17","47","28"
"2022-03-18","39","10"
"2022-03-19","70","15"
"2022-03-20","59","15"
"2022-03-21","40","20"
"2022-03-22","51","14"
"2022-03-23","39","14"
"2022-03-24","49","12"
"2022-03-25","43","16"
"2022-03-26","56","38"
"2022-03-27","51","57"
"2022-03-28","44","18"
"2022-03-29","45","14"
"2022-03-30","736","150"
"2022-03-31","101","41"
"2022-04-01","81","19"
"2022-04-02","71","32"
"2022-04-03","81","16"
"2022-04-04","69","20"
"2022-04-05","79","26"
"2022-04-06","55","16"
"2022-04-07","56","10"
"2022-04-08","42","20"
"2022-04-09","63","50"
"2022-04-10","50","64"
"2022-04-11","38","26"
"2022-04-12","37","15"
"2022-04-13","56","26"
"2022-04-14","52","22"
"2022-04-15","44","16"
"2022-04-16","55","20"
"2022-04-17","53","14"
"2022-04-18","44","13"
"2022-04-19","62","18"
"2022-04-20","46","13"
"2022-04-21","48","15"
"2022-04-22","54","16"
"2022-04-23","67","29"
"2022-04-24","34","15"
"2022-04-25","45","11"
"2022-04-26","38","16"
"2022-04-27","44","18"
"2022-04-28","34","13"
"2022-04-29","47","18"
"2022-04-30","70","25"
"2022-05-01","65","16"
"2022-05-02","65","19"
"2022-05-03","57","27"
"2022-05-04","57","15"
"2022-05-05","77","15"
"2022-05-06","105","26"
"2022-05-07","89","15"
"2022-05-08","56","18"
"2022-05-09","46","10"
"2022-05-10","35","11"
"2022-05-11","42","18"
"2022-05-12","57","11"
"2022-05-13","46","11"
"2022-05-14","57","17"
"2022-05-15","53","19"
"2022-05-16","34","15"
"2022-05-17","32","13"
"2022-05-18","28","17"
"2022-05-19","32","12"
"2022-05-20","31","8"
"2022-05-21","52","15"
"2022-05-22","35","16"
"2022-05-23","20","8"
"2022-05-24","21","4"
"2022-05-25","37","16"
"2022-05-26","28","11"
"2022-05-27","46","11"
"2022-05-28","70","18"
"2022-05-29","48","13"
"2022-05-30","35","5"
"2022-05-31","733","154"
"2022-06-01","85","23"
"2022-06-02","111","20"
"2022-06-03","95","31"
"2022-06-04","87","20"
"2022-06-05","42","23"
"2022-06-06","45","8"
"2022-06-07","49","20"
"2022-06-08","37","7"
"2022-06-09","36","10"
"2022-06-10","50","15"
"2022-06-11","47","10"
"2022-06-12","47","19"
"2022-06-13","29","6"
"2022-06-14","27","9"
"2022-06-15","28","8"
"2022-06-16","25","3"
"2022-06-17","35","11"
"2022-06-18","49","11"
"2022-06-19","55","14"
"2022-06-20","23","12"
"2022-06-21","36","13"
"2022-06-22","34","10"
"2022-06-23","40","18"
"2022-06-24","44","9"
"2022-06-25","46","14"
"2022-06-26","50","10"
"2022-06-27","33","11"
"2022-06-28","40","6"
"2022-06-29","33","14"
"2022-06-30","57","10"
"2022-07-01","54","13"
"2022-07-02","44","13"
"2022-07-03","40","9"
"2022-07-04","39","11"
"2022-07-05","36","19"
"2022-07-06","39","14"
"2022-07-07","43","12"
"2022-07-08","51","11"
"2022-07-09","35","15"
"2022-07-10","39","12"
"2022-07-11","40","17"
"2022-07-12","61","11"
"2022-07-13","986","280"
"2022-07-14","117","26"
"2022-07-15","81","21"
"2022-07-16","80","20"
"2022-07-17","75","24"
"2022-07-18","70","19"
"2022-07-19","73","21"
"2022-07-20","82","25"
"2022-07-21","66","25"
"2022-07-22","61","17"
"2022-07-23","70","13"
"2022-07-24","55","10"
"2022-07-25","60","27"
"2022-07-26","70","21"
"2022-07-27","45","12"
"2022-07-28","37","24"
"2022-07-29","47","12"
"2022-07-30","61","13"
"2022-07-31","54","21"
"2022-08-01","46","22"
"2022-08-02","46","28"
"2022-08-03","67","14"
"2022-08-04","54","17"
"2022-08-05","50","8"
"2022-08-06","38","26"
"2022-08-07","56","16"
"2022-08-08","35","18"
"2022-08-09","61","15"
"2022-08-10","41","11"
"2022-08-11","51","13"
"2022-08-12","42","12"
"2022-08-13","54","10"
"2022-08-14","46","18"
"2022-08-15","53","14"
"2022-08-16","43","15"
"2022-08-17","41","14"
"2022-08-18","43","16"
"2022-08-19","35","22"
"2022-08-20","33","10"
"2022-08-21","45","24"
"2022-08-22","43","15"
"2022-08-23","61","20"
"2022-08-24","1218","289"
"2022-08-25","131","39"
"2022-08-26","94","19"
"2022-08-27","81","25"
"2022-08-28","71","26"
"2022-08-29","72","10"
"2022-08-30","47","8"
"2022-08-31","34","12"
"2022-09-01","46","12"
"2022-09-02","41","7"
"2022-09-03","71","14"
"2022-09-04","58","14"
"2022-09-05","35","18"
"2022-09-06","46","11"
"2022-09-07","25","6"
"2022-09-08","28","5"
"2022-09-09","34","13"
"2022-09-10","55","14"
"2022-09-11","61","14"
"2022-09-12","34","16"
"2022-09-13","25","6"
"2022-09-14","36","9"
"2022-09-15","20","8"
"2022-09-16","19","10"
"2022-09-17","61","14"
"2022-09-18","43","12"
"2022-09-19","18","8"
"2022-09-20","23","7"
"2022-09-21","23","9"
"2022-09-22","27","5"
"2022-09-23","21","10"
"2022-09-24","30","7"
"2022-09-25","28","13"
"2022-09-26","21","6"
"2022-09-27","22","12"
"2022-09-28","590","119"
"2022-09-29","60","17"
"2022-09-30","64","28"
"2022-10-01","70","34"
"2022-10-02","58","23"
"2022-10-03","44","18"
"2022-10-04","57","14"
"2022-10-05","55","14"
"2022-10-06","39","13"
"2022-10-07","48","10"
"2022-10-08","32","11"
"2022-10-09","30","7"
"2022-10-10","22","7"
"2022-10-11","20","7"
"2022-10-12","18","8"
"2022-10-13","23","4"
"2022-10-14","30","5"
"2022-10-15","37","10"
"2022-10-16","38","9"
"2022-10-17","25","11"
"2022-10-18","31","9"
"2022-10-19","21","8"
"2022-10-20","29","2"
"2022-10-21","28","7"
"2022-10-22","28","6"
"2022-10-23","43","9"
"2022-10-24","29","6"
"2022-10-25","26","15"
"2022-10-26","24","5"
"2022-10-27","23","15"
"2022-10-28","16","9"
"2022-10-29","27","10"
"2022-10-30","20","15"
"2022-10-31","29","20"
"2022-11-01","33","9"
"2022-11-02","571","135"
"2022-11-03","60","15"
"2022-11-04","70","17"
"2022-11-05","62","20"
"2022-11-06","50","16"
"2022-11-07","54","7"
"2022-11-08","30","17"
"2022-11-09","34","11"
"2022-11-10","33","11"
"2022-11-11","32","6"
"2022-11-12","50","13"
"2022-11-13","45","12"
"2022-11-14","43","10"
"2022-11-15","31","9"
"2022-11-16","37","12"
"2022-11-17","31","9"
"2022-11-18","45","9"
"2022-11-19","57","14"
"2022-11-20","53","11"
"2022-11-21","31","7"
"2022-11-22","31","7"
"2022-11-23","39","8"
"2022-11-24","50","12"
"2022-11-25","34","11"
"2022-11-26","62","14"
"2022-11-27","42","11"
"2022-11-28","49","14"
"2022-11-29","31","7"
"2022-11-30","29","13"
"2022-12-01","40","18"
"2022-12-02","30","9"
"2022-12-03","57","19"
"2022-12-04","38","21"
"2022-12-05","43","18"
"2022-12-06","32","16"
"2022-12-07","760","183"
"2022-12-08","95","14"
