"日期","一星","二星","三星","四星","五星"
"2020-11-08","230","50","67","116","754"
"2020-11-09","199","36","59","94","751"
"2020-11-10","-1005","-171","-267","-432","-3054"
"2020-11-11","0","0","0","0","0"
"2020-11-12","-48092","-4741","-6690","-10602","-86397"
"2020-11-13","432","48","82","149","1025"
"2020-11-14","213","30","58","132","871"
"2020-11-15","196","47","80","128","1039"
"2020-11-16","223","45","70","130","1092"
"2020-11-17","146","25","40","84","593"
"2020-11-18","97","13","34","55","447"
"2020-11-19","152","17","29","73","506"
"2020-11-20","109","22","39","97","514"
"2020-11-21","101","25","26","82","558"
"2020-11-22","123","27","38","109","802"
"2020-11-23","105","22","48","104","650"
"2020-11-24","51","18","20","56","397"
"2020-11-25","75","19","19","60","436"
"2020-11-26","66","18","26","59","439"
"2020-11-27","67","20","21","57","395"
"2020-11-28","61","14","29","65","425"
"2020-11-29","99","26","45","90","711"
"2020-11-30","86","18","37","77","584"
"2020-12-01","63","8","22","69","430"
"2020-12-02","77","18","19","64","437"
"2020-12-03","336","40","67","159","1001"
"2020-12-04","304","40","59","165","1159"
"2020-12-05","384","47","62","154","1165"
"2020-12-06","319","60","64","195","1428"
"2020-12-07","410","47","64","165","1285"
"2020-12-08","687","26","46","95","681"
"2020-12-09","1279","44","37","84","577"
"2020-12-10","1150","52","23","81","514"
"2020-12-11","945","46","52","92","502"
"2020-12-12","373","25","24","83","486"
"2020-12-13","514","68","72","135","839"
"2020-12-14","392","54","49","121","697"
"2020-12-15","226","22","26","45","329"
"2020-12-16","249","23","39","63","382"
"2020-12-17","249","26","20","68","348"
"2020-12-18","361","25","22","70","323"
"2020-12-19","244","37","31","54","398"
"2020-12-20","213","27","44","114","628"
"2020-12-21","124","27","22","78","439"
"2020-12-22","169","28","27","62","334"
"2020-12-23","129","39","25","75","230"
"2020-12-24","2608","400","581","728","3332"
"2020-12-25","624","101","144","238","1180"
"2020-12-26","197","35","68","106","563"
"2020-12-27","283","54","72","105","727"
"2020-12-28","217","34","63","72","551"
"2020-12-29","140","24","34","62","298"
"2020-12-30","138","26","32","47","336"
"2020-12-31","79","8","21","41","214"
"2021-01-01","120","32","40","78","417"
"2021-01-02","133","31","49","100","634"
"2021-01-03","87","18","35","60","519"
"2021-01-04","109","25","28","98","405"
"2021-01-05","40","9","24","36","225"
"2021-01-06","64","2","18","43","300"
"2021-01-07","60","2","17","47","271"
"2021-01-08","76","15","20","36","281"
"2021-01-09","60","20","12","39","261"
"2021-01-10","71","18","33","54","413"
"2021-01-11","89","23","20","82","508"
"2021-01-12","44","7","25","37","309"
"2021-01-13","87","13","23","51","376"
"2021-01-14","104","20","36","76","376"
"2021-01-15","70","9","20","70","407"
"2021-01-16","100","30","24","66","523"
"2021-01-17","139","17","49","113","721"
"2021-01-18","159","18","35","101","602"
"2021-01-19","89","12","25","73","446"
"2021-01-20","107","15","44","74","477"
"2021-01-21","100","12","32","49","426"
"2021-01-22","86","25","32","91","551"
"2021-01-23","59","23","38","75","395"
"2021-01-24","80","25","54","121","676"
"2021-01-25","91","28","50","96","628"
"2021-01-26","75","28","55","114","595"
"2021-01-27","77","27","35","88","504"
"2021-01-28","65","9","20","79","470"
"2021-01-29","82","26","33","87","574"
"2021-01-30","85","22","47","88","580"
"2021-01-31","60","23","45","84","552"
"2021-02-01","63","19","48","94","604"
"2021-02-02","108","41","44","79","773"
"2021-02-03","107","42","102","244","1667"
"2021-02-04","656","184","395","882","4441"
"2021-02-05","166","61","74","163","1148"
"2021-02-06","137","36","87","148","889"
"2021-02-07","143","30","53","158","849"
"2021-02-08","102","34","33","134","899"
"2021-02-09","148","23","66","176","835"
"2021-02-10","-22447","-3402","-5385","-11315","-68617"
"2021-02-11","22701","3474","5503","11597","70493"
"2021-02-12","101","39","47","132","938"
"2021-02-13","57","16","38","85","696"
"2021-02-14","66","21","54","105","721"
"2021-02-15","98","23","31","94","667"
"2021-02-16","32","5","18","59","507"
"2021-02-17","135","38","45","122","788"
"2021-02-18","88","25","42","95","652"
"2021-02-19","101","27","41","79","629"
"2021-02-20","98","33","52","88","614"
"2021-02-21","110","36","42","117","698"
"2021-02-22","99","26","50","101","633"
"2021-02-23","82","17","43","84","440"
"2021-02-24","83","24","34","97","505"
"2021-02-25","86","20","38","76","426"
"2021-02-26","78","22","42","83","541"
"2021-02-27","77","15","33","67","502"
"2021-02-28","64","19","35","77","603"
"2021-03-01","74","16","22","79","541"
"2021-03-02","55","12","15","41","384"
"2021-03-03","53","14","30","49","307"
"2021-03-04","82","17","20","71","432"
"2021-03-05","82","17","28","61","440"
"2021-03-06","68","13","37","83","407"
"2021-03-07","121","25","49","120","789"
"2021-03-08","91","23","44","95","687"
"2021-03-09","46","7","19","56","429"
"2021-03-10","84","10","20","66","453"
"2021-03-11","42","21","30","67","391"
"2021-03-12","79","19","18","80","437"
"2021-03-13","44","16","30","58","501"
"2021-03-14","88","19","39","98","757"
"2021-03-15","66","17","23","86","704"
"2021-03-16","62","8","35","73","595"
"2021-03-17","-103","4","-12","-6","495"
"2021-03-18","590","155","301","819","5100"
"2021-03-19","106","30","41","116","629"
"2021-03-20","132","25","37","127","895"
"2021-03-21","174","29","39","117","957"
"2021-03-22","103","26","27","91","718"
"2021-03-23","61","16","21","54","368"
"2021-03-24","53","14","9","53","345"
"2021-03-25","68","9","18","62","333"
"2021-03-26","66","12","21","46","344"
"2021-03-27","33","9","9","40","354"
"2021-03-28","53","26","41","77","723"
"2021-03-29","69","6","28","69","611"
"2021-03-30","26","9","17","29","273"
"2021-03-31","37","8","16","24","272"
"2021-04-01","27","5","18","30","242"
"2021-04-02","28","5","8","30","255"
"2021-04-03","64","2","24","33","379"
"2021-04-04","51","22","30","109","731"
"2021-04-05","59","15","38","101","788"
"2021-04-06","81","9","17","62","552"
"2021-04-07","-138","-49","-77","-161","-603"
"2021-04-08","47","6","11","36","207"
"2021-04-09","8","-4","-13","-10","74"
"2021-04-10","46","5","6","30","229"
"2021-04-11","64","21","19","74","490"
"2021-04-12","46","9","29","61","530"
"2021-04-13","19","3","10","31","237"
"2021-04-14","26","6","16","30","260"
"2021-04-15","37","2","13","25","264"
"2021-04-16","44","9","15","24","253"
"2021-04-17","33","6","10","22","280"
"2021-04-18","53","11","21","58","556"
"2021-04-19","34","14","22","35","456"
"2021-04-20","28","3","3","17","220"
"2021-04-21","35","14","3","9","206"
"2021-04-22","2","6","10","24","216"
"2021-04-23","23","1","-1","13","142"
"2021-04-24","13","2","3","13","92"
"2021-04-25","84","18","28","64","783"
"2021-04-26","0","0","0","0","0"
"2021-04-27","53","4","11","45","329"
"2021-04-28","111","33","40","96","1478"
"2021-04-29","379","85","172","487","3509"
"2021-04-30","69","9","31","41","382"
"2021-05-01","79","23","15","84","726"
"2021-05-02","86","16","28","80","761"
"2021-05-03","41","18","30","46","683"
"2021-05-04","63","18","19","44","608"
"2021-05-05","51","19","22","57","499"
"2021-05-06","31","10","23","49","385"
"2021-05-07","40","8","3","24","216"
"2021-05-08","41","10","16","14","198"
"2021-05-09","57","9","18","23","322"
"2021-05-10","69","13","26","62","543"
"2021-05-11","41","3","16","36","250"
"2021-05-12","34","10","11","26","199"
"2021-05-13","52","6","14","23","226"
"2021-05-14","39","13","17","22","249"
"2021-05-15","33","8","9","33","246"
"2021-05-16","64","12","20","54","498"
"2021-05-17","40","15","20","32","393"
"2021-05-18","29","7","17","13","219"
"2021-05-19","43","4","15","13","217"
"2021-05-20","36","5","6","20","203"
"2021-05-21","42","5","12","19","154"
"2021-05-22","64","12","8","34","277"
"2021-05-23","65","13","29","72","543"
"2021-05-24","66","15","23","72","518"
"2021-05-25","70","5","18","23","329"
"2021-05-26","41","11","20","50","388"
"2021-05-27","24","6","18","42","290"
"2021-05-28","78","17","19","55","348"
"2021-05-29","38","7","6","21","285"
"2021-05-30","66","16","23","63","402"
"2021-05-31","23","15","23","53","539"
"2021-06-01","38","6","12","30","257"
"2021-06-02","47","6","10","35","311"
"2021-06-03","29","3","5","21","233"
"2021-06-04","20","7","11","22","233"
"2021-06-05","33","13","10","17","250"
"2021-06-06","38","6","25","52","456"
"2021-06-07","41","10","20","41","446"
"2021-06-08","23","5","15","37","308"
"2021-06-09","-18","15","-14","-35","265"
"2021-06-10","403","150","235","588","4808"
"2021-06-11","112","25","45","98","752"
"2021-06-12","90","26","28","91","762"
"2021-06-13","74","25","30","76","942"
"2021-06-14","63","15","36","97","1022"
"2021-06-15","71","15","45","95","920"
"2021-06-16","56","21","22","47","503"
"2021-06-17","24","7","7","25","306"
"2021-06-18","68","4","17","60","473"
"2021-06-19","15","3","15","42","389"
"2021-06-20","46","13","28","59","591"
"2021-06-21","37","25","20","51","601"
"2021-06-22","56","12","18","42","390"
"2021-06-23","39","6","13","44","431"
"2021-06-24","30","13","12","24","435"
"2021-06-25","44","8","7","31","425"
"2021-06-26","54","18","17","44","508"
"2021-06-27","56","15","17","47","563"
"2021-06-28","43","17","16","55","560"
"2021-06-29","38","6","18","40","441"
"2021-06-30","63","13","19","46","436"
"2021-07-01","41","18","24","61","527"
"2021-07-02","38","12","25","52","555"
"2021-07-03","55","19","31","50","623"
"2021-07-04","78","9","35","53","705"
"2021-07-05","44","24","24","57","730"
"2021-07-06","59","14","30","63","575"
"2021-07-07","55","13","20","37","663"
"2021-07-08","59","5","21","57","582"
"2021-07-09","45","11","27","60","627"
"2021-07-10","50","17","24","56","496"
"2021-07-11","56","25","29","69","624"
"2021-07-12","49","13","27","43","642"
"2021-07-13","48","10","22","45","500"
"2021-07-14","53","14","26","56","650"
"2021-07-15","48","12","21","70","559"
"2021-07-16","39","13","26","47","599"
"2021-07-17","50","25","19","59","578"
"2021-07-18","57","11","23","39","557"
"2021-07-19","43","9","19","62","477"
"2021-07-20","52","16","21","57","750"
"2021-07-21","-82","24","-5","-93","730"
"2021-07-22","528","141","288","748","8634"
"2021-07-23","130","30","68","119","886"
"2021-07-24","139","26","47","87","939"
"2021-07-25","107","27","32","73","845"
"2021-07-26","87","29","36","94","816"
"2021-07-27","86","26","34","80","804"
"2021-07-28","81","21","45","49","714"
"2021-07-29","50","16","33","73","722"
"2021-07-30","99","27","39","101","796"
"2021-07-31","45","16","40","58","610"
"2021-08-01","57","15","26","69","619"
"2021-08-02","55","16","23","86","625"
"2021-08-03","51","18","38","67","702"
"2021-08-04","67","15","33","84","668"
"2021-08-05","63","31","31","90","795"
"2021-08-06","69","34","41","80","877"
"2021-08-07","64","20","32","92","800"
"2021-08-08","64","24","37","84","808"
"2021-08-09","62","21","29","75","805"
"2021-08-10","64","28","42","88","792"
"2021-08-11","104","18","50","64","753"
"2021-08-12","65","20","25","70","731"
"2021-08-13","64","29","27","71","677"
"2021-08-14","74","30","43","84","733"
"2021-08-15","82","16","28","71","657"
"2021-08-16","67","18","35","64","639"
"2021-08-17","92","27","35","88","869"
"2021-08-18","105","23","45","88","779"
"2021-08-19","66","19","31","115","764"
"2021-08-20","77","27","44","97","887"
"2021-08-21","103","29","25","70","678"
"2021-08-22","74","22","41","70","669"
"2021-08-23","80","28","45","66","788"
"2021-08-24","87","21","37","89","723"
"2021-08-25","68","30","33","76","752"
"2021-08-26","80","33","37","71","640"
"2021-08-27","80","14","33","51","622"
"2021-08-28","97","31","33","88","777"
"2021-08-29","52","11","18","54","582"
"2021-08-30","-17","-4","-14","19","66"
"2021-08-31","96","21","40","38","635"
"2021-09-01","26","-17","4","-47","567"
"2021-09-02","549","174","273","741","7730"
"2021-09-03","174","18","31","93","1015"
"2021-09-04","223","53","48","111","1451"
"2021-09-05","244","53","73","163","1791"
"2021-09-06","143","33","72","95","1234"
"2021-09-07","81","12","26","74","529"
"2021-09-08","99","22","20","65","557"
"2021-09-09","69","14","18","31","480"
"2021-09-10","95","18","36","50","547"
"2021-09-11","84","25","20","57","531"
"2021-09-12","104","29","40","86","856"
"2021-09-13","65","18","40","79","863"
"2021-09-14","90","26","19","57","427"
"2021-09-15","49","9","29","33","397"
"2021-09-16","63","13","6","49","333"
"2021-09-17","60","11","16","45","282"
"2021-09-18","53","14","18","24","345"
"2021-09-19","72","5","19","48","413"
"2021-09-20","106","34","53","90","917"
"2021-09-21","88","30","36","105","1004"
"2021-09-22","103","27","40","70","883"
"2021-09-23","102","39","26","34","320"
"2021-09-24","126","4","20","51","366"
"2021-09-25","98","25","30","47","402"
"2021-09-26","100","30","45","84","720"
"2021-09-27","87","13","21","41","372"
"2021-09-28","-11","16","22","42","184"
"2021-09-29","244","-35","-53","-118","-1000"
"2021-09-30","9047","294","98","89","736"
"2021-10-01","2361","101","74","112","1250"
"2021-10-02","450","33","49","136","1195"
"2021-10-03","250","33","72","147","1242"
"2021-10-04","214","35","47","125","1158"
"2021-10-05","130","23","61","93","852"
"2021-10-06","111","28","31","119","673"
"2021-10-07","117","33","46","79","694"
"2021-10-08","89","22","28","64","563"
"2021-10-09","87","2","11","23","329"
"2021-10-10","67","16","0","56","288"
"2021-10-11","47","11","28","45","522"
"2021-10-12","47","8","14","50","315"
"2021-10-13","-86","-6","-1","39","268"
"2021-10-14","540","111","211","550","3934"
"2021-10-15","254","64","107","225","2038"
"2021-10-16","82","19","47","96","904"
"2021-10-17","106","38","43","104","1186"
"2021-10-18","69","23","17","68","763"
"2021-10-19","48","10","17","34","259"
"2021-10-20","40","8","9","41","269"
"2021-10-21","42","10","15","24","250"
"2021-10-22","34","8","10","41","265"
"2021-10-23","36","8","10","24","356"
"2021-10-24","78","28","32","70","760"
"2021-10-25","61","11","31","64","656"
"2021-10-26","19","13","11","24","218"
"2021-10-27","22","2","9","29","192"
"2021-10-28","39","9","6","22","200"
"2021-10-29","33","5","8","26","210"
"2021-10-30","17","12","17","39","265"
"2021-10-31","43","32","26","60","569"
"2021-11-01","41","19","25","57","536"
"2021-11-02","29","9","11","31","184"
"2021-11-03","114","14","27","43","406"
"2021-11-04","67","7","12","39","277"
"2021-11-05","50","21","23","34","389"
"2021-11-06","73","15","11","48","303"
"2021-11-07","78","25","30","74","664"
"2021-11-08","55","17","26","73","607"
"2021-11-09","28","14","20","35","342"
"2021-11-10","34","18","18","43","240"
"2021-11-11","21","5","11","34","268"
"2021-11-12","43","8","15","17","198"
"2021-11-13","42","11","9","22","300"
"2021-11-14","68","22","30","56","613"
"2021-11-15","45","19","38","66","608"
"2021-11-16","21","14","16","24","239"
"2021-11-17","42","6","13","31","225"
"2021-11-18","36","15","9","29","240"
"2021-11-19","21","1","11","29","251"
"2021-11-20","36","13","11","38","241"
"2021-11-21","42","24","29","67","655"
"2021-11-22","18","16","19","63","586"
"2021-11-23","42","9","6","35","289"
"2021-11-24","-96","-5","-1","37","241"
"2021-11-25","502","152","287","858","6215"
"2021-11-26","51","24","26","77","622"
"2021-11-27","59","31","53","121","869"
"2021-11-28","82","33","49","132","1146"
"2021-11-29","53","17","26","86","788"
"2021-11-30","46","12","17","52","303"
"2021-12-01","17","11","16","38","299"
"2021-12-02","44","5","15","26","240"
"2021-12-03","29","7","17","39","228"
"2021-12-04","51","13","12","39","303"
"2021-12-05","54","18","35","66","734"
"2021-12-06","58","22","32","72","610"
"2021-12-07","43","5","13","29","307"
"2021-12-08","43","11","12","18","209"
"2021-12-09","15","7","11","27","241"
"2021-12-10","14","8","7","32","140"
"2021-12-11","80","12","21","54","452"
"2021-12-12","79","29","57","96","980"
"2021-12-13","89","41","40","103","832"
"2021-12-14","26","6","13","35","259"
"2021-12-15","44","16","13","47","316"
"2021-12-16","62","13","16","41","342"
"2021-12-17","112","11","38","53","637"
"2021-12-18","87","21","38","68","614"
"2021-12-19","120","33","48","133","1248"
"2021-12-20","102","23","46","112","1154"
"2021-12-21","52","15","27","52","553"
"2021-12-22","66","10","10","60","543"
"2021-12-23","58","12","20","40","473"
"2021-12-24","47","11","27","55","500"
"2021-12-25","59","4","16","51","412"
"2021-12-26","67","20","39","92","912"
"2021-12-27","61","21","36","109","787"
