"日期","未删除评论","已删除评论"
"2020-05-13","0","0"
"2020-05-14","0","0"
"2020-05-15","0","0"
"2020-05-16","0","0"
"2020-05-17","0","0"
"2020-05-18","0","0"
"2020-05-19","0","0"
"2020-05-20","0","0"
"2020-05-21","0","0"
"2020-05-22","0","0"
"2020-05-23","0","0"
"2020-05-24","0","0"
"2020-05-25","0","0"
"2020-05-26","0","0"
"2020-05-27","0","0"
"2020-05-28","0","0"
"2020-05-29","0","0"
"2020-05-30","0","0"
"2020-05-31","0","0"
"2020-06-01","0","0"
"2020-06-02","0","0"
"2020-06-03","0","0"
"2020-06-04","0","0"
"2020-06-05","0","0"
"2020-06-06","0","0"
"2020-06-07","0","0"
"2020-06-08","0","0"
"2020-06-09","0","0"
"2020-06-10","0","0"
"2020-06-11","0","0"
"2020-06-12","0","0"
"2020-06-13","0","0"
"2020-06-14","0","0"
"2020-06-15","0","0"
"2020-06-16","0","0"
"2020-06-17","0","0"
"2020-06-18","0","0"
"2020-06-19","0","0"
"2020-06-20","0","0"
"2020-06-21","0","0"
"2020-06-22","0","0"
"2020-06-23","0","0"
"2020-06-24","0","0"
"2020-06-25","0","0"
"2020-06-26","0","0"
"2020-06-27","0","0"
"2020-06-28","0","0"
"2020-06-29","0","0"
"2020-06-30","0","0"
"2020-07-01","0","0"
"2020-07-02","0","0"
"2020-07-03","0","0"
"2020-07-04","0","0"
"2020-07-05","0","0"
"2020-07-06","0","0"
"2020-07-07","0","0"
"2020-07-08","0","0"
"2020-07-09","0","0"
"2020-07-10","0","0"
"2020-07-11","0","0"
"2020-07-12","0","0"
"2020-07-13","0","0"
"2020-07-14","0","0"
"2020-07-15","0","0"
"2020-07-16","0","0"
"2020-07-17","0","0"
"2020-07-18","0","0"
"2020-07-19","0","0"
"2020-07-20","0","0"
"2020-07-21","0","0"
"2020-07-22","0","0"
"2020-07-23","0","0"
"2020-07-24","0","0"
"2020-07-25","0","0"
"2020-07-26","0","0"
"2020-07-27","0","0"
"2020-07-28","0","0"
"2020-07-29","0","0"
"2020-07-30","0","0"
"2020-07-31","0","0"
"2020-08-01","0","0"
"2020-08-02","0","0"
"2020-08-03","0","0"
"2020-08-04","0","0"
"2020-08-05","0","0"
"2020-08-06","0","0"
"2020-08-07","0","0"
"2020-08-08","0","0"
"2020-08-09","0","0"
"2020-08-10","0","0"
"2020-08-11","0","0"
"2020-08-12","0","0"
"2020-08-13","0","0"
"2020-08-14","0","0"
"2020-08-15","0","0"
"2020-08-16","0","0"
"2020-08-17","0","0"
"2020-08-18","0","0"
"2020-08-19","0","0"
"2020-08-20","0","0"
"2020-08-21","0","0"
"2020-08-22","0","0"
"2020-08-23","0","0"
"2020-08-24","0","0"
"2020-08-25","0","0"
"2020-08-26","0","0"
"2020-08-27","0","0"
"2020-08-28","0","0"
"2020-08-29","0","0"
"2020-08-30","0","0"
"2020-08-31","0","0"
"2020-09-01","0","0"
"2020-09-02","0","0"
"2020-09-03","0","0"
"2020-09-04","0","0"
"2020-09-05","0","0"
"2020-09-06","0","0"
"2020-09-07","0","0"
"2020-09-08","0","0"
"2020-09-09","0","0"
"2020-09-10","0","0"
"2020-09-11","0","0"
"2020-09-12","0","0"
"2020-09-13","0","0"
"2020-09-14","0","0"
"2020-09-15","0","0"
"2020-09-16","0","0"
"2020-09-17","0","0"
"2020-09-18","0","0"
"2020-09-19","0","0"
"2020-09-20","0","0"
"2020-09-21","0","0"
"2020-09-22","0","0"
"2020-09-23","0","0"
"2020-09-24","0","0"
"2020-09-25","0","0"
"2020-09-26","0","0"
"2020-09-27","0","0"
"2020-09-28","0","0"
"2020-09-29","0","0"
"2020-09-30","0","0"
"2020-10-01","0","0"
"2020-10-02","0","0"
"2020-10-03","0","0"
"2020-10-04","0","0"
"2020-10-05","0","0"
"2020-10-06","0","0"
"2020-10-07","0","0"
"2020-10-08","0","0"
"2020-10-09","0","0"
"2020-10-10","0","0"
"2020-10-11","0","0"
"2020-10-12","0","0"
"2020-10-13","0","0"
"2020-10-14","0","0"
"2020-10-15","0","0"
"2020-10-16","0","0"
"2020-10-17","0","0"
"2020-10-18","0","0"
"2020-10-19","0","0"
"2020-10-20","0","0"
"2020-10-21","0","0"
"2020-10-22","0","0"
"2020-10-23","0","0"
"2020-10-24","0","0"
"2020-10-25","0","0"
"2020-10-26","0","0"
"2020-10-27","0","0"
"2020-10-28","0","0"
"2020-10-29","0","0"
"2020-10-30","0","0"
"2020-10-31","0","0"
"2020-11-01","0","0"
"2020-11-02","0","0"
"2020-11-03","0","0"
"2020-11-04","0","0"
"2020-11-05","0","0"
"2020-11-06","0","0"
"2020-11-07","0","0"
"2020-11-08","0","0"
"2020-11-09","0","0"
"2020-11-10","0","0"
"2020-11-11","0","0"
"2020-11-12","0","0"
"2020-11-13","0","0"
"2020-11-14","0","0"
"2020-11-15","0","0"
"2020-11-16","0","0"
"2020-11-17","0","0"
"2020-11-18","0","0"
"2020-11-19","0","0"
"2020-11-20","0","0"
"2020-11-21","0","0"
"2020-11-22","0","0"
"2020-11-23","0","0"
"2020-11-24","0","0"
"2020-11-25","0","0"
"2020-11-26","0","0"
"2020-11-27","0","0"
"2020-11-28","0","0"
"2020-11-29","0","0"
"2020-11-30","0","0"
"2020-12-01","0","0"
"2020-12-02","0","0"
"2020-12-03","0","0"
"2020-12-04","0","0"
"2020-12-05","0","0"
"2020-12-06","0","0"
"2020-12-07","0","0"
"2020-12-08","0","0"
"2020-12-09","0","0"
"2020-12-10","0","0"
"2020-12-11","0","0"
"2020-12-12","0","0"
"2020-12-13","0","0"
"2020-12-14","0","0"
"2020-12-15","0","0"
"2020-12-16","0","0"
"2020-12-17","0","0"
"2020-12-18","0","0"
"2020-12-19","0","0"
"2020-12-20","0","0"
"2020-12-21","0","0"
"2020-12-22","0","0"
"2020-12-23","0","0"
"2020-12-24","0","0"
"2020-12-25","0","0"
"2020-12-26","0","0"
"2020-12-27","0","0"
"2020-12-28","0","0"
"2020-12-29","0","0"
"2020-12-30","0","0"
"2020-12-31","0","0"
"2021-01-01","0","0"
"2021-01-02","0","0"
"2021-01-03","0","0"
"2021-01-04","0","0"
"2021-01-05","0","0"
"2021-01-06","0","0"
"2021-01-07","0","0"
"2021-01-08","0","0"
"2021-01-09","0","0"
"2021-01-10","0","0"
"2021-01-11","0","0"
"2021-01-12","0","0"
"2021-01-13","0","0"
"2021-01-14","0","0"
"2021-01-15","0","0"
"2021-01-16","0","0"
"2021-01-17","0","0"
"2021-01-18","0","0"
"2021-01-19","0","0"
"2021-01-20","0","0"
"2021-01-21","0","0"
"2021-01-22","0","0"
"2021-01-23","0","0"
"2021-01-24","0","0"
"2021-01-25","0","0"
"2021-01-26","0","0"
"2021-01-27","0","0"
"2021-01-28","0","0"
"2021-01-29","0","0"
"2021-01-30","0","0"
"2021-01-31","0","0"
"2021-02-01","0","0"
"2021-02-02","0","0"
"2021-02-03","0","0"
"2021-02-04","0","0"
"2021-02-05","0","0"
"2021-02-06","0","0"
"2021-02-07","0","0"
"2021-02-08","0","0"
"2021-02-09","0","0"
"2021-02-10","0","0"
"2021-02-11","0","0"
"2021-02-12","0","0"
"2021-02-13","0","0"
"2021-02-14","0","0"
"2021-02-15","0","0"
"2021-02-16","0","0"
"2021-02-17","0","0"
"2021-02-18","0","0"
"2021-02-19","0","0"
"2021-02-20","0","0"
"2021-02-21","0","0"
"2021-02-22","0","0"
"2021-02-23","0","0"
"2021-02-24","0","0"
"2021-02-25","0","0"
"2021-02-26","0","0"
"2021-02-27","0","0"
"2021-02-28","0","0"
"2021-03-01","0","0"
"2021-03-02","0","0"
"2021-03-03","0","0"
"2021-03-04","0","0"
"2021-03-05","0","0"
"2021-03-06","0","0"
"2021-03-07","0","0"
"2021-03-08","0","0"
"2021-03-09","0","0"
"2021-03-10","0","0"
"2021-03-11","0","0"
"2021-03-12","0","0"
"2021-03-13","0","0"
"2021-03-14","0","0"
"2021-03-15","0","0"
"2021-03-16","0","0"
"2021-03-17","0","0"
"2021-03-18","0","0"
"2021-03-19","0","0"
"2021-03-20","0","0"
"2021-03-21","0","0"
"2021-03-22","0","0"
"2021-03-23","0","0"
"2021-03-24","0","0"
"2021-03-25","0","0"
"2021-03-26","0","0"
"2021-03-27","0","0"
"2021-03-28","0","0"
"2021-03-29","0","0"
"2021-03-30","0","0"
"2021-03-31","0","0"
"2021-04-01","0","0"
"2021-04-02","0","0"
"2021-04-03","0","0"
"2021-04-04","0","0"
"2021-04-05","0","0"
"2021-04-06","0","0"
"2021-04-07","0","0"
"2021-04-08","0","0"
"2021-04-09","0","0"
"2021-04-10","0","0"
"2021-04-11","0","0"
"2021-04-12","0","0"
"2021-04-13","0","0"
"2021-04-14","0","0"
"2021-04-15","0","0"
"2021-04-16","0","0"
"2021-04-17","0","0"
"2021-04-18","0","0"
"2021-04-19","0","0"
"2021-04-20","0","0"
"2021-04-21","0","0"
"2021-04-22","0","0"
"2021-04-23","0","0"
"2021-04-24","0","0"
"2021-04-25","0","0"
"2021-04-26","0","0"
"2021-04-27","0","0"
"2021-04-28","0","0"
"2021-04-29","0","0"
"2021-04-30","0","0"
"2021-05-01","0","0"
"2021-05-02","0","0"
"2021-05-03","0","0"
"2021-05-04","0","0"
"2021-05-05","0","0"
"2021-05-06","0","0"
"2021-05-07","0","0"
"2021-05-08","0","0"
"2021-05-09","0","0"
"2021-05-10","0","0"
"2021-05-11","0","0"
"2021-05-12","0","0"
"2021-05-13","0","0"
"2021-05-14","0","0"
"2021-05-15","0","0"
"2021-05-16","0","0"
"2021-05-17","0","0"
"2021-05-18","0","0"
"2021-05-19","0","0"
"2021-05-20","0","0"
"2021-05-21","0","0"
"2021-05-22","0","0"
"2021-05-23","0","0"
"2021-05-24","0","0"
"2021-05-25","0","0"
"2021-05-26","0","0"
"2021-05-27","0","0"
"2021-05-28","0","0"
"2021-05-29","0","0"
"2021-05-30","0","0"
"2021-05-31","0","0"
"2021-06-01","0","0"
"2021-06-02","0","0"
"2021-06-03","0","0"
"2021-06-04","0","0"
"2021-06-05","0","0"
"2021-06-06","0","0"
"2021-06-07","0","0"
"2021-06-08","0","0"
"2021-06-09","0","0"
"2021-06-10","0","0"
"2021-06-11","0","0"
"2021-06-12","0","0"
"2021-06-13","0","0"
"2021-06-14","0","0"
"2021-06-15","0","0"
"2021-06-16","0","0"
"2021-06-17","0","0"
"2021-06-18","0","0"
"2021-06-19","0","0"
"2021-06-20","0","0"
"2021-06-21","0","0"
"2021-06-22","0","0"
"2021-06-23","0","0"
"2021-06-24","0","0"
"2021-06-25","0","0"
"2021-06-26","0","0"
"2021-06-27","0","0"
"2021-06-28","0","0"
"2021-06-29","0","0"
"2021-06-30","0","0"
"2021-07-01","0","0"
"2021-07-02","0","0"
"2021-07-03","0","0"
"2021-07-04","0","0"
"2021-07-05","0","0"
"2021-07-06","0","0"
"2021-07-07","0","0"
"2021-07-08","0","0"
"2021-07-09","0","0"
"2021-07-10","0","0"
"2021-07-11","0","0"
"2021-07-12","0","0"
"2021-07-13","0","0"
"2021-07-14","0","0"
"2021-07-15","0","0"
"2021-07-16","0","0"
"2021-07-17","0","0"
"2021-07-18","0","0"
"2021-07-19","0","0"
"2021-07-20","0","0"
"2021-07-21","0","0"
"2021-07-22","0","0"
"2021-07-23","0","0"
"2021-07-24","0","0"
"2021-07-25","0","0"
"2021-07-26","0","0"
"2021-07-27","0","0"
"2021-07-28","0","0"
"2021-07-29","0","0"
"2021-07-30","0","0"
"2021-07-31","0","0"
"2021-08-01","0","0"
"2021-08-02","0","0"
"2021-08-03","0","0"
"2021-08-04","0","0"
"2021-08-05","0","0"
"2021-08-06","0","0"
"2021-08-07","0","0"
"2021-08-08","0","0"
"2021-08-09","0","0"
"2021-08-10","0","0"
"2021-08-11","0","0"
"2021-08-12","0","0"
"2021-08-13","0","0"
"2021-08-14","0","0"
"2021-08-15","0","0"
"2021-08-16","0","0"
"2021-08-17","0","0"
"2021-08-18","0","0"
"2021-08-19","0","0"
"2021-08-20","0","0"
"2021-08-21","0","0"
"2021-08-22","0","0"
"2021-08-23","0","0"
"2021-08-24","0","0"
"2021-08-25","0","0"
"2021-08-26","2393","3145"
"2021-08-27","567","407"
"2021-08-28","328","168"
"2021-08-29","218","101"
"2021-08-30","180","25"
"2021-08-31","120","19"
"2021-09-01","127","20"
"2021-09-02","99","16"
"2021-09-03","100","26"
"2021-09-04","98","16"
"2021-09-05","130","15"
"2021-09-06","115","13"
"2021-09-07","92","10"
"2021-09-08","97","8"
"2021-09-09","80","5"
"2021-09-10","72","11"
"2021-09-11","69","5"
"2021-09-12","94","10"
"2021-09-13","67","7"
"2021-09-14","58","9"
"2021-09-15","77","30"
"2021-09-16","91","14"
"2021-09-17","83","9"
"2021-09-18","63","14"
"2021-09-19","62","10"
"2021-09-20","61","9"
"2021-09-21","74","5"
"2021-09-22","49","6"
"2021-09-23","64","4"
"2021-09-24","45","7"
"2021-09-25","47","10"
"2021-09-26","33","6"
"2021-09-27","52","5"
"2021-09-28","36","13"
"2021-09-29","49","7"
"2021-09-30","40","3"
"2021-10-01","31","6"
"2021-10-02","43","20"
"2021-10-03","40","17"
"2021-10-04","33","5"
"2021-10-05","37","11"
"2021-10-06","32","5"
"2021-10-07","41","7"
"2021-10-08","28","2"
"2021-10-09","21","8"
"2021-10-10","22","4"
"2021-10-11","14","1"
"2021-10-12","17","4"
"2021-10-13","17","5"
"2021-10-14","21","6"
"2021-10-15","17","2"
"2021-10-16","20","2"
"2021-10-17","19","12"
"2021-10-18","24","7"
"2021-10-19","14","3"
"2021-10-20","12","8"
"2021-10-21","18","6"
"2021-10-22","14","3"
"2021-10-23","19","13"
"2021-10-24","19","13"
"2021-10-25","17","13"
"2021-10-26","13","1"
"2021-10-27","15","4"
"2021-10-28","17","7"
"2021-10-29","13","2"
"2021-10-30","10","2"
"2021-10-31","15","5"
"2021-11-01","13","3"
"2021-11-02","17","5"
"2021-11-03","13","1"
"2021-11-04","19","3"
"2021-11-05","13","4"
"2021-11-06","16","3"
"2021-11-07","7","3"
"2021-11-08","14","3"
"2021-11-09","7","5"
"2021-11-10","243","19"
"2021-11-11","79","14"
"2021-11-12","96","13"
"2021-11-13","87","3"
"2021-11-14","73","9"
"2021-11-15","63","8"
"2021-11-16","55","5"
"2021-11-17","54","14"
"2021-11-18","90","14"
"2021-11-19","43","12"
"2021-11-20","52","12"
"2021-11-21","53","6"
"2021-11-22","45","4"
"2021-11-23","36","6"
"2021-11-24","31","7"
"2021-11-25","33","10"
"2021-11-26","44","17"
"2021-11-27","36","2"
"2021-11-28","37","7"
"2021-11-29","30","8"
"2021-11-30","29","6"
"2021-12-01","21","11"
"2021-12-02","26","12"
"2021-12-03","30","7"
"2021-12-04","35","4"
"2021-12-05","23","7"
"2021-12-06","40","6"
"2021-12-07","32","4"
"2021-12-08","32","9"
"2021-12-09","39","5"
"2021-12-10","29","11"
"2021-12-11","39","19"
"2021-12-12","28","11"
"2021-12-13","43","4"
"2021-12-14","31","3"
"2021-12-15","33","4"
"2021-12-16","27","21"
"2021-12-17","31","30"
"2021-12-18","32","17"
"2021-12-19","31","25"
"2021-12-20","21","19"
"2021-12-21","22","13"
"2021-12-22","21","25"
"2021-12-23","30","24"
"2021-12-24","25","18"
"2021-12-25","23","23"
"2021-12-26","27","19"
"2021-12-27","37","20"
"2021-12-28","14","23"
"2021-12-29","17","16"
"2021-12-30","23","15"
"2021-12-31","15","17"
"2022-01-01","9","6"
"2022-01-02","24","16"
"2022-01-03","32","23"
"2022-01-04","20","10"
"2022-01-05","21","32"
"2022-01-06","30","22"
"2022-01-07","19","18"
"2022-01-08","33","17"
"2022-01-09","30","6"
"2022-01-10","20","4"
"2022-01-11","26","6"
"2022-01-12","21","3"
"2022-01-13","27","4"
"2022-01-14","28","3"
"2022-01-15","36","8"
"2022-01-16","22","5"
"2022-01-17","17","4"
"2022-01-18","28","4"
"2022-01-19","29","9"
"2022-01-20","41","11"
"2022-01-21","27","7"
"2022-01-22","31","5"
"2022-01-23","24","5"
"2022-01-24","30","3"
"2022-01-25","406","36"
"2022-01-26","73","3"
"2022-01-27","38","4"
"2022-01-28","36","4"
"2022-01-29","32","8"
"2022-01-30","20","9"
"2022-01-31","22","4"
"2022-02-01","25","0"
"2022-02-02","19","5"
"2022-02-03","20","5"
"2022-02-04","17","2"
"2022-02-05","27","4"
"2022-02-06","24","5"
"2022-02-07","17","3"
"2022-02-08","20","3"
"2022-02-09","13","4"
"2022-02-10","18","5"
"2022-02-11","22","1"
"2022-02-12","11","4"
"2022-02-13","18","3"
"2022-02-14","9","5"
"2022-02-15","32","3"
"2022-02-16","16","2"
"2022-02-17","18","1"
"2022-02-18","16","5"
"2022-02-19","12","5"
"2022-02-20","20","4"
"2022-02-21","18","7"
"2022-02-22","17","1"
"2022-02-23","17","5"
"2022-02-24","230","14"
"2022-02-25","77","9"
"2022-02-26","39","5"
"2022-02-27","40","5"
"2022-02-28","25","12"
"2022-03-01","23","6"
"2022-03-02","34","13"
"2022-03-03","24","6"
"2022-03-04","15","8"
"2022-03-05","23","8"
"2022-03-06","19","8"
"2022-03-07","30","1"
"2022-03-08","23","7"
"2022-03-09","15","7"
"2022-03-10","26","8"
"2022-03-11","24","6"
"2022-03-12","31","9"
"2022-03-13","22","9"
"2022-03-14","32","10"
"2022-03-15","24","12"
"2022-03-16","32","10"
"2022-03-17","21","7"
"2022-03-18","24","4"
"2022-03-19","25","7"
"2022-03-20","34","7"
"2022-03-21","25","9"
"2022-03-22","38","5"
"2022-03-23","88","11"
"2022-03-24","29","4"
"2022-03-25","34","9"
"2022-03-26","21","24"
"2022-03-27","32","26"
"2022-03-28","38","11"
"2022-03-29","29","10"
"2022-03-30","35","8"
"2022-03-31","34","3"
"2022-04-01","26","8"
"2022-04-02","35","7"
"2022-04-03","33","8"
"2022-04-04","23","9"
"2022-04-05","29","3"
"2022-04-06","39","7"
"2022-04-07","28","5"
"2022-04-08","23","8"
"2022-04-09","25","34"
"2022-04-10","35","28"
"2022-04-11","24","7"
"2022-04-12","26","10"
"2022-04-13","33","5"
"2022-04-14","39","7"
"2022-04-15","25","8"
"2022-04-16","26","3"
"2022-04-17","23","7"
"2022-04-18","21","6"
"2022-04-19","18","4"
"2022-04-20","16","4"
"2022-04-21","336","30"
"2022-04-22","57","12"
"2022-04-23","44","8"
"2022-04-24","37","2"
"2022-04-25","31","10"
"2022-04-26","28","7"
"2022-04-27","24","9"
"2022-04-28","31","6"
"2022-04-29","27","4"
"2022-04-30","22","4"
"2022-05-01","38","3"
"2022-05-02","23","12"
"2022-05-03","31","10"
"2022-05-04","27","6"
"2022-05-05","27","7"
"2022-05-06","26","6"
"2022-05-07","33","10"
"2022-05-08","32","8"
"2022-05-09","35","5"
"2022-05-10","21","9"
"2022-05-11","23","8"
"2022-05-12","30","9"
"2022-05-13","22","2"
"2022-05-14","29","13"
"2022-05-15","35","7"
"2022-05-16","33","2"
"2022-05-17","29","8"
"2022-05-18","26","5"
"2022-05-19","28","8"
"2022-05-20","30","3"
"2022-05-21","24","2"
"2022-05-22","22","7"
"2022-05-23","22","5"
"2022-05-24","26","8"
"2022-05-25","31","5"
"2022-05-26","13","8"
"2022-05-27","17","4"
"2022-05-28","19","8"
"2022-05-29","18","2"
"2022-05-30","24","1"
"2022-05-31","20","5"
"2022-06-01","19","6"
"2022-06-02","29","8"
"2022-06-03","28","3"
"2022-06-04","17","3"
"2022-06-05","24","5"
"2022-06-06","16","8"
"2022-06-07","20","8"
"2022-06-08","37","5"
"2022-06-09","16","3"
"2022-06-10","14","3"
"2022-06-11","17","3"
"2022-06-12","17","1"
"2022-06-13","14","5"
"2022-06-14","17","10"
"2022-06-15","20","1"
"2022-06-16","355","24"
"2022-06-17","156","16"
"2022-06-18","107","15"
"2022-06-19","78","11"
"2022-06-20","74","7"
"2022-06-21","46","11"
"2022-06-22","43","7"
"2022-06-23","72","4"
"2022-06-24","33","5"
"2022-06-25","31","10"
"2022-06-26","33","10"
"2022-06-27","28","5"
"2022-06-28","34","5"
"2022-06-29","46","8"
"2022-06-30","26","10"
"2022-07-01","28","4"
"2022-07-02","32","3"
"2022-07-03","24","4"
"2022-07-04","18","5"
"2022-07-05","38","7"
"2022-07-06","16","8"
"2022-07-07","21","6"
"2022-07-08","21","4"
"2022-07-09","21","8"
"2022-07-10","29","3"
"2022-07-11","25","9"
"2022-07-12","24","11"
"2022-07-13","24","4"
"2022-07-14","28","5"
"2022-07-15","19","8"
"2022-07-16","22","1"
"2022-07-17","22","5"
"2022-07-18","14","3"
"2022-07-19","24","8"
"2022-07-20","27","8"
"2022-07-21","22","2"
"2022-07-22","25","3"
"2022-07-23","21","5"
"2022-07-24","16","6"
"2022-07-25","25","3"
"2022-07-26","20","2"
"2022-07-27","15","6"
"2022-07-28","27","3"
"2022-07-29","19","2"
"2022-07-30","16","3"
"2022-07-31","23","6"
"2022-08-01","17","5"
"2022-08-02","28","6"
"2022-08-03","20","9"
"2022-08-04","13","3"
"2022-08-05","16","2"
"2022-08-06","17","3"
"2022-08-07","24","1"
"2022-08-08","19","4"
"2022-08-09","16","8"
"2022-08-10","21","5"
"2022-08-11","19","7"
"2022-08-12","28","13"
"2022-08-13","23","8"
"2022-08-14","18","3"
"2022-08-15","27","8"
"2022-08-16","25","5"
"2022-08-17","13","1"
"2022-08-18","23","4"
"2022-08-19","20","7"
"2022-08-20","21","0"
"2022-08-21","16","7"
"2022-08-22","14","5"
"2022-08-23","20","4"
"2022-08-24","10","1"
"2022-08-25","13","10"
"2022-08-26","16","2"
"2022-08-27","19","6"
"2022-08-28","20","5"
"2022-08-29","25","6"
"2022-08-30","22","1"
"2022-08-31","13","8"
"2022-09-01","16","4"
"2022-09-02","18","3"
"2022-09-03","21","6"
"2022-09-04","25","7"
"2022-09-05","16","5"
"2022-09-06","24","6"
"2022-09-07","13","8"
"2022-09-08","22","5"
"2022-09-09","16","5"
"2022-09-10","15","4"
"2022-09-11","20","7"
"2022-09-12","24","8"
"2022-09-13","18","6"
"2022-09-14","17","5"
"2022-09-15","10","6"
"2022-09-16","18","5"
"2022-09-17","18","3"
"2022-09-18","18","6"
"2022-09-19","19","6"
"2022-09-20","7","10"
"2022-09-21","19","6"
"2022-09-22","244","23"
"2022-09-23","63","12"
"2022-09-24","56","8"
"2022-09-25","48","9"
"2022-09-26","36","2"
"2022-09-27","39","5"
"2022-09-28","30","2"
"2022-09-29","24","3"
"2022-09-30","27","8"
"2022-10-01","17","7"
"2022-10-02","21","7"
"2022-10-03","21","10"
"2022-10-04","29","2"
"2022-10-05","25","5"
"2022-10-06","20","4"
"2022-10-07","22","5"
"2022-10-08","31","5"
"2022-10-09","17","6"
"2022-10-10","24","6"
"2022-10-11","21","6"
"2022-10-12","17","7"
"2022-10-13","19","5"
"2022-10-14","14","7"
"2022-10-15","18","3"
"2022-10-16","11","7"
"2022-10-17","21","5"
"2022-10-18","19","4"
"2022-10-19","14","7"
"2022-10-20","15","6"
"2022-10-21","16","5"
"2022-10-22","14","6"
"2022-10-23","20","9"
"2022-10-24","24","5"
"2022-10-25","16","6"
"2022-10-26","34","6"
"2022-10-27","20","4"
"2022-10-28","18","1"
"2022-10-29","13","2"
"2022-10-30","22","2"
"2022-10-31","13","8"
"2022-11-01","14","6"
"2022-11-02","17","6"
"2022-11-03","19","4"
"2022-11-04","17","9"
"2022-11-05","21","10"
"2022-11-06","17","4"
"2022-11-07","14","8"
"2022-11-08","12","5"
"2022-11-09","16","6"
"2022-11-10","28","5"
"2022-11-11","14","5"
"2022-11-12","20","7"
"2022-11-13","18","7"
"2022-11-14","15","8"
"2022-11-15","15","6"
"2022-11-16","13","2"
"2022-11-17","17","3"
"2022-11-18","21","6"
"2022-11-19","8","5"
"2022-11-20","12","5"
"2022-11-21","17","4"
"2022-11-22","12","5"
"2022-11-23","17","5"
"2022-11-24","14","3"
"2022-11-25","16","9"
"2022-11-26","16","2"
"2022-11-27","10","5"
"2022-11-28","14","8"
"2022-11-29","12","1"
"2022-11-30","14","2"
"2022-12-01","14","5"
"2022-12-02","12","2"
"2022-12-03","13","5"
"2022-12-04","18","6"
"2022-12-05","14","3"
"2022-12-06","3","0"
"2022-12-07","8","3"
"2022-12-08","9","4"
"2022-12-09","181","11"
